SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,23 Seaport Ave,Stockton Springs,ME,04981,75000,2,1.0,Stockton Springs,813,8712,1900,1,92,,Active,,,https://www.redfin.com/ME/Stockton-Springs/23-Seaport-Ave-04981/home/100258337,MREIS,1578031,N,Y,44.4866276,-68.8539043
MLS Listing,,Single Family Residential,94 Clark Rd,Unity,ME,04988,255000,3,1.0,Unity,1200,174240,1976,1,213,,Active,,,https://www.redfin.com/ME/Unity/94-Clark-Rd-04988/home/100118083,MREIS,1577979,N,Y,44.5518049,-69.3229999
MLS Listing,,Single Family Residential,98 McKenney Rd,Stockton Springs,ME,04981,77900,3,1.0,Stockton Springs,1074,21780,1940,1,73,,Active,,,https://www.redfin.com/ME/Stockton-Springs/98-McKenney-Rd-04981/home/100259453,MREIS,1577941,N,Y,44.497622,-68.8356
MLS Listing,,Single Family Residential,2 Swan Lake Ave,Belfast,ME,04915,369000,3,2.0,Belfast,2248,43560,1890,2,164,,Active,,,https://www.redfin.com/ME/Belfast/2-Swan-Lake-Ave-04915/home/66709089,MREIS,1577902,N,Y,44.4462429,-69.0004456
MLS Listing,,Single Family Residential,156 Blanket Ln,Stockton Springs,ME,04981,157500,3,1.0,Stockton Springs,1276,87120,1976,2,123,,Active,,,https://www.redfin.com/ME/Stockton-Springs/156-Blanket-Ln-04981/home/100258387,MREIS,1577901,N,Y,44.5425788,-68.8456259
MLS Listing,,Mobile/Manufactured Home,622 N Searsport Rd,Frankfort,ME,04438,132000,3,2.0,Frankfort,1512,91476,2000,5,87,,Active,,,https://www.redfin.com/ME/Frankfort/622-N-Searsport-Rd-04438/home/109742152,MREIS,1577709,N,Y,44.575845,-68.9485963
MLS Listing,,Single Family Residential,24 Town Farm Rd,Winterport,ME,04496,297000,3,1.0,Winterport,1752,78408,1988,5,170,,Active,,,https://www.redfin.com/ME/Winterport/24-Town-Farm-Rd-04496/home/100229561,MREIS,1577717,N,Y,44.682447,-68.929709
MLS Listing,,Vacant Land,123 Goshen Road Rd,Winterport,ME,04496,149900,,,Winterport,,87120,,6,,,Active,,,https://www.redfin.com/ME/Winterport/123-Goshen-Rd-04496/home/100229517,MREIS,1577609,N,Y,44.6497252,-68.9390974
MLS Listing,,Vacant Land,"00 Lot 002-001-00F, South Main St",Morrill,ME,04952,45000,,,Morrill,,87120,,6,,,Active,,,https://www.redfin.com/ME/Morrill/2-S-Main-St-04952/home/109754883,MREIS,1577547,N,Y,44.4424052,-69.1468145
MLS Listing,,Mobile/Manufactured Home,4 Field Rd,Searsport,ME,04974,99500,4,2.0,Searsport,1064,,2020,7,94,,Active,,,https://www.redfin.com/ME/Searsport/4-Field-Rd-04974/home/179102047,MREIS,1577503,N,Y,44.462651,-68.953438
MLS Listing,,Single Family Residential,2874 Collinstown Rd,Liberty,ME,04949,130000,3,1.0,Liberty,1200,267022,1985,8,108,,Active,,,https://www.redfin.com/ME/Liberty/2874-Collinstown-Rd-04949/home/100139410,MREIS,1577422,N,Y,44.3489563,-69.2912479
MLS Listing,,Single Family Residential,30 Old County Rd,Winterport,ME,04496,249000,3,1.0,Winterport,936,20473,1982,8,266,,Active,,,https://www.redfin.com/ME/Winterport/30-Old-County-Rd-04496/home/100230186,MREIS,1577371,N,Y,44.6913599,-68.8473834
MLS Listing,,Vacant Land,6 Kendall Rd,Winterport,ME,04496,45000,,,Winterport,,16552,,11,,,Active,,,https://www.redfin.com/ME/Winterport/6-Kendall-Rd-04496/home/188544311,MREIS,1577241,N,Y,44.623812,-68.969243
MLS Listing,,Vacant Land,00 Spencer Hill Rd,Liberty,ME,04949,325000,,,Liberty,,1698840,,12,,8,Active,,,https://www.redfin.com/ME/Liberty/Spencer-Hill-Rd-04949/home/100139015,MREIS,1577163,N,Y,44.358287,-69.352596
MLS Listing,,Single Family Residential,175 Bishop Rd,Troy,ME,04987,115000,1,1.0,Troy,512,87120,,12,225,,Active,,,https://www.redfin.com/ME/Troy/175-Bishop-Rd-04987/home/97635880,MREIS,1577159,N,Y,44.6934451,-69.2038241
MLS Listing,,Vacant Land,0000 Crie Hill Rd,Liberty,ME,04949,599999,,,Liberty,,3876840,,12,,,Active,,,https://www.redfin.com/ME/Liberty/0-Crie-Hill-Rd-04949/home/184771224,MREIS,1577147,N,Y,44.3906131,-69.3774471
MLS Listing,,Vacant Land,00 Ridge School Rd,Liberty,ME,04949,450000,,,Liberty,,2047320,,12,,8,Active,,,https://www.redfin.com/ME/Liberty/0-Ridge-School-Rd-04949/home/183629330,MREIS,1577146,N,Y,44.3748369,-69.3524638
MLS Listing,,Vacant Land,00 Highland Dr,Liberty,ME,04949,45000,,,Liberty,,91476,,12,,8,Active,,,https://www.redfin.com/ME/Liberty/0-Highland-Dr-04949/home/188531642,MREIS,1577140,N,Y,44.3682156,-69.3509198
MLS Listing,,Single Family Residential,240 Pond Rd,Burnham,ME,04922,379000,4,3.0,Burnham,2400,217800,1940,13,158,,Active,,,https://www.redfin.com/ME/Burnham/240-Pond-Rd-04922/home/102158530,MREIS,1577036,N,Y,44.6740699,-69.3248038
MLS Listing,,Vacant Land,Lot 36-4 White Orchard Rd,Frankfort,ME,04438,35000,,,Frankfort,,119790,,14,,,Active,,,https://www.redfin.com/ME/Frankfort/36-White-Orchard-Rd-04438/home/188504598,MREIS,1577023,N,Y,44.5774169,-68.9455262
MLS Listing,,Single Family Residential,244 Main St,Winterport,ME,04496,199000,3,1.0,Winterport,1616,11761,1940,14,123,,Active,,,https://www.redfin.com/ME/Winterport/244-Main-St-04496/home/100229928,MREIS,1576988,N,Y,44.6352833,-68.8464815
MLS Listing,,Single Family Residential,95 Nickerson Rd,Swanville,ME,04915,429000,3,2.5,Swanville,2080,65340,1996,14,206,,Active,,,https://www.redfin.com/ME/Swanville/95-Nickerson-Rd-04915/home/100004502,MREIS,1576979,N,Y,44.5135765,-68.9826734
MLS Listing,,Vacant Land,,Frankfort,ME,04438,84900,,,,,1881792,,15,,,Active,,,https://www.redfin.com/ME/Frankfort/Undisclosed-address-04438/home/188485175,MREIS,1576916,N,Y,44.5952354,-68.9442707
MLS Listing,,Single Family Residential,888 Route 3,Palermo,ME,04354,295000,4,2.0,Palermo,1640,87120,1850,16,180,,Active,,,https://www.redfin.com/ME/Palermo/888-Route-3-04354/home/97622518,MREIS,1576772,N,Y,44.3811933,-69.4573634
MLS Listing,,Single Family Residential,409 S Main St,Winterport,ME,04496,574900,9,5.0,Winterport,7222,87120,1831,19,80,,Active,,,https://www.redfin.com/ME/Winterport/409-S-Main-St-04496/home/100229949,MREIS,1576663,N,Y,44.6311578,-68.8544751
MLS Listing,,Single Family Residential,863+867 Main Rd,Islesboro,ME,04848,1500000,3,1.0,Islesboro,5592,753588,1950,19,268,,Active,,,https://www.redfin.com/ME/Islesboro/867-Main-Rd-04848/home/100134018,MREIS,1575443,N,Y,44.3401703,-68.8995733
MLS Listing,,Single Family Residential,101 Swan Lake Ave,Belfast,ME,04915,249000,3,1.0,Belfast,1205,69696,1936,20,207,,Active,,,https://www.redfin.com/ME/Belfast/101-Swan-Lake-Ave-04915/home/100106152,MREIS,1576530,N,Y,44.4478316,-69.0003062
MLS Listing,,Single Family Residential,269 Main St,Lincolnville,ME,04849,2999000,1,3.0,Lincolnville,8700,129808,2017,21,345,,Active,,,https://www.redfin.com/ME/Lincolnville/269-Main-St-04849/home/97680171,MREIS,1576408,N,Y,44.2980992,-69.1074917
MLS Listing,,Single Family Residential,205 High St,Belfast,ME,04915,985000,4,3.0,Belfast,2660,16117,1824,21,370,,Active,,,https://www.redfin.com/ME/Belfast/205-High-St-04915/home/100108477,MREIS,1576326,N,Y,44.4274308,-69.0099157
MLS Listing,,Multi-Family (2-4 Unit),9 Primrose St,Belfast,ME,04915,475000,4,2.0,Belfast,1946,8276,1900,22,244,,Active,,,https://www.redfin.com/ME/Belfast/9-Primrose-St-04915/home/100108707,MREIS,1576297,N,Y,44.4276677,-69.0120319
MLS Listing,,Vacant Land,82 Marsh Rd,Belfast,ME,04915,89000,,,Belfast,,189485,,22,,,Active,,,https://www.redfin.com/ME/Belfast/82-Marsh-Rd-04915/home/100106787,MREIS,1576279,N,Y,44.4329831,-69.0418395
MLS Listing,,Condo/Co-op,29 Bridge St #5,Belfast,ME,04915,320000,2,1.0,Belfast,1211,32670,,22,264,580,Active,,,https://www.redfin.com/ME/Belfast/29-Bridge-St-04915/unit-5/home/172884226,MREIS,1576273,N,Y,44.4286428,-69.0098685
MLS Listing,,Vacant Land,W/S Route 202,Unity,ME,04988,349000,,,Unity,,18382320,,22,,,Active,,,https://www.redfin.com/ME/Unity/W-S-U-S-Highway-202-04988/home/188217487,MREIS,1576263,N,Y,44.5963967,-69.3593012
