SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,491 Main St,Hartford,ME,04220,225000,2,1.0,Hartford,1100,43560,1973,4,205,,Active,,,https://www.redfin.com/ME/Hartford/491-Main-St-04220/home/97702396,MREIS,1577773,N,Y,44.4230939,-70.3484178
MLS Listing,,Single Family Residential,Lot 2 Ryerson Hill Rd,Paris,ME,04281,299000,4,2.0,Paris,1352,44431,2023,4,221,,Active,,,https://www.redfin.com/ME/South-Paris/2-Ryerson-Hill-Rd-04281/home/188607687,MREIS,1577768,N,Y,44.2702776,-70.5022032
MLS Listing,,Single Family Residential,31 Blizzard Dr,Newry,ME,04261,1799000,4,4.5,Newry,4452,40946,2014,5,404,108,Active,,,https://www.redfin.com/ME/Newry/31-Blizzard-Dr-04261/home/148420424,MREIS,1577765,N,Y,44.4775196,-70.8262388
MLS Listing,,Vacant Land,213 Sokokis Rd,Parsonsfield,ME,04047,65000,,,Parsonsfield,,25264,,5,,,Active,,,https://www.redfin.com/ME/Parsonsfield/213-Sokokis-Rd-04047/home/115155483,MREIS,1577754,N,Y,43.8004559,-70.909721
MLS Listing,,Single Family Residential,12 Ice House Rd,Fryeburg,ME,04037,339000,3,2.0,Fryeburg,2124,21780,1993,5,160,,Active,,,https://www.redfin.com/ME/Fryeburg/12-Ice-House-Rd-04037/home/74127890,PrimeMLS,4978129,N,Y,44.0165753,-70.972762
MLS Listing,,Single Family Residential,325 Weld St,Dixfield,ME,04224,299900,3,1.0,Dixfield,1735,39639,1935,5,173,,Active,,,https://www.redfin.com/ME/Dixfield/325-Weld-St-04224/home/97660335,MREIS,1577742,N,Y,44.561967,-70.438697
MLS Listing,,Vacant Land,Lot6 OAK WOODS Dr,Hiram,ME,04041,60000,,,Hiram,,97138,,5,,42,Active,,,https://www.redfin.com/ME/Hiram/6-Oak-Woods-Dr-04041/home/177709160,MREIS,1577708,N,Y,43.903177,-70.842209
MLS Listing,,Vacant Land,Lot5 Oak Woods Dr,Hiram,ME,04041,60000,,,Hiram,,91911,,5,,42,Active,,,https://www.redfin.com/ME/Hiram/5-Oak-Woods-Dr-04041/home/148439008,MREIS,1577702,N,Y,43.9035412,-70.8424405
MLS Listing,,Single Family Residential,55 Whitman St,Mexico,ME,04257,185000,4,1.0,Mexico,1471,10018,1934,5,126,,Active,,,https://www.redfin.com/ME/Mexico/55-Whitman-St-04257/home/177464346,MREIS,1577701,N,Y,44.5549995,-70.5339348
MLS Listing,,Vacant Land,MapR3Lot36 Foxboro Rd,Lovell,ME,04051,85000,,,Lovell,,328878,,5,,,Active,,,https://www.redfin.com/ME/Lovell/MapR3Lot36-Foxboro-Rd-04051/home/188597518,MREIS,1577686,N,Y,44.1949023,-70.9336355
MLS Listing,,Single Family Residential,487 Howe Hill Rd,Greenwood,ME,04255,625000,3,3.0,Greenwood,1546,43995,2010,6,404,,Active,,,https://www.redfin.com/ME/Greenwood/487-Howe-Hill-Rd-04255/home/97695734,MREIS,1577642,N,Y,44.382169,-70.7218134
MLS Listing,,Vacant Land,12 Jewett Pond Rd,Waterford,ME,04088,169000,,,Waterford,,91476,,6,,,Active,,,https://www.redfin.com/ME/Waterford/12-Jewett-Pond-Rd-04088/home/188590339,MREIS,1577593,N,Y,44.2163081,-70.7912156
MLS Listing,,Single Family Residential,318 Waterford Rd,Waterford,ME,04088,515000,3,1.0,Waterford,1056,8712,1940,6,488,,Active,,,https://www.redfin.com/ME/Waterford/318-Waterford-Rd-04088/home/100264656,MREIS,1577596,N,Y,44.1574473,-70.7157286
MLS Listing,,Single Family Residential,71 Sebago Rd,Hiram,ME,04041,385000,4,2.0,Hiram,1568,34412,2022,6,246,,Active,,,https://www.redfin.com/ME/Hiram/71-Sebago-Rd-04041/home/185357235,MREIS,1577554,N,Y,43.8808336,-70.7903905
MLS Listing,,Single Family Residential,100 Berry Rd,Denmark,ME,04022,350000,3,2.0,Denmark,2022,200375,1980,7,173,,Active,,,https://www.redfin.com/ME/Denmark/100-Berry-Rd-04022/unit-A/home/100059283,MREIS,1577544,N,Y,43.9742037,-70.7813993
MLS Listing,,Single Family Residential,40 Harlow Hill Rd,Mexico,ME,04257,150000,6,2.0,Mexico,2540,28314,1899,7,59,,Active,,,https://www.redfin.com/ME/Mexico/40-Harlow-Hill-Rd-04257/home/100078650,MREIS,1577540,N,Y,44.5584782,-70.5402784
MLS Listing,,Single Family Residential,23 Boondock Ln,Norway,ME,04268,350000,3,2.0,Norway,1120,109771,2023,7,313,,Active,,,https://www.redfin.com/ME/Norway/23-Boondock-LN-04268/home/188581805,MREIS,1577494,N,Y,44.2112843,-70.5394784
MLS Listing,,Single Family Residential,65 Pasture Ln,Brownfield,ME,04010,829000,4,3.0,Brownfield,4200,238708,2023,7,197,21,Active,,,https://www.redfin.com/ME/Brownfield/65-Pasture-Ln-04010/home/188581427,MREIS,1577486,N,Y,43.926325,-70.8807786
MLS Listing,,Single Family Residential,44 Hebron Center Rd,Hebron,ME,04238,425000,5,1.0,Hebron,2200,130680,1987,7,193,,Active,,,https://www.redfin.com/ME/Hebron/44-Hebron-Center-Rd-04238/home/176810850,MREIS,1577459,N,Y,44.2152686,-70.3892101
MLS Listing,,Single Family Residential,2 Cedar Dr,Paris,ME,04281,339900,3,2.0,Paris,1302,40075,2023,8,261,,Active,,,https://www.redfin.com/ME/South-Paris/2-Cedar-DR-04281/home/188574778,MREIS,1577436,N,Y,44.2372947,-70.4816594
MLS Listing,,Single Family Residential,3 Morse Hill Rd,West Paris,ME,04289,175000,3,1.0,West Paris,1224,27007,1985,8,143,,Active,,,https://www.redfin.com/ME/West-Paris/3-Morse-Hill-Rd-04289/home/99929074,MREIS,1577435,N,Y,44.3383968,-70.5302215
MLS Listing,,Vacant Land,0 S Whitman School Rd,Buckfield,ME,04220,49900,,,Buckfield,,100187,,8,,,Active,,,https://www.redfin.com/ME/Buckfield/0-S-Whitman-School-Rd-04220/home/188574466,MREIS,1577430,N,Y,44.2641946,-70.428135
MLS Listing,,Single Family Residential,264 Swan Hill Rd,Bethel,ME,04217,350000,1,,Bethel,840,566280,1970,9,417,,Active,,,https://www.redfin.com/ME/Bethel/264-Swan-Hill-Rd-04217/home/100063602,MREIS,1577353,N,Y,44.4699745,-70.7657085
MLS Listing,,Condo/Co-op,9A Condo Ln Unit A-11,Greenwood,ME,04255,195000,1,1.0,Greenwood,708,74052,1986,9,275,271,Active,,,https://www.redfin.com/ME/Greenwood/9-Condo-Ln-04255/unit-A11/home/97696170,MREIS,1577350,N,Y,44.3837465,-70.7087875
MLS Listing,,Single Family Residential,55 Skeetfield Rd,Oxford,ME,04270,285000,3,1.0,Oxford,750,10890,1947,9,380,,Active,,,https://www.redfin.com/ME/Oxford/55-Skeetfield-Rd-04270/home/100016368,MREIS,1577319,N,Y,44.142591,-70.4897303
MLS Listing,,Mobile/Manufactured Home,28 Hogan Pond Ln,Oxford,ME,04270,249900,2,1.0,Oxford,400,13503,2023,9,625,6,Active,,,https://www.redfin.com/ME/Oxford/28-Hogan-Pond-Ln-04270/home/188554406,MREIS,1577308,N,Y,44.107377,-70.4588635
MLS Listing,,Vacant Land,Lot #3 Lars Dr,Oxford,ME,04270,100000,,,Oxford,,42253,,9,,,Active,,,https://www.redfin.com/ME/Oxford/Lot-3-Lars-Dr-04270/home/187246319,MREIS,1577288,N,Y,44.1780616,-70.5163825
MLS Listing,,Vacant Land,Lot #4 Lars Dr,Oxford,ME,04270,100000,,,Oxford,,42253,,9,,,Active,,,https://www.redfin.com/ME/Oxford/Lot-4-Lars-Dr-04270/home/187245378,MREIS,1577290,N,Y,44.1780616,-70.5163825
MLS Listing,,Vacant Land,Lot #5 Lars Dr,Oxford,ME,04270,100000,,,Oxford,,42253,,9,,,Active,,,https://www.redfin.com/ME/Oxford/Lot-5-Lars-Dr-04270/home/187246321,MREIS,1577292,N,Y,44.1780616,-70.5163825
MLS Listing,,Vacant Land,Lot #2 Lars Dr,Oxford,ME,04270,100000,,,Oxford,,42253,,9,,,Active,,,https://www.redfin.com/ME/Oxford/Lot-2-Lars-Dr-04270/home/181216060,MREIS,1577283,N,Y,44.1780616,-70.5163825
MLS Listing,,Multi-Family (5+ Unit),11 Smith St,Fryeburg,ME,04037,850000,13,11.0,Fryeburg,6292,24393,1930,9,135,,Active,,,https://www.redfin.com/ME/Fryeburg/11-Smith-St-04037/home/97661107,MREIS,1577281,N,Y,44.0148309,-70.9807913
MLS Listing,,Vacant Land,Map17 Lot5 Weld Rd,Carthage,ME,04224,81500,,,Carthage,,1132560,,10,,,Active,,,https://www.redfin.com/ME/Carthage/Map17-Lot5-Weld-St-04224/home/188550014,MREIS,1577255,N,Y,44.588132,-70.4629186
MLS Listing,,Single Family Residential,177 Depot St,Buckfield,ME,04220,210000,4,2.0,Buckfield,1929,178595,2010,11,109,,Active,,,https://www.redfin.com/ME/Buckfield/177-Depot-St-04220/home/100159070,MREIS,1576631,N,Y,44.281899,-70.3780127
MLS Listing,,Single Family Residential,714 Greenwood Rd,Norway,ME,04268,214000,3,1.0,Norway,1248,60112,1962,11,171,,Active,,,https://www.redfin.com/ME/Norway/714-Greenwood-Rd-04268/home/100070528,MREIS,1577221,N,Y,44.2630597,-70.62587
MLS Listing,,Single Family Residential,22 Howard St,Mexico,ME,04257,175000,3,1.0,Mexico,1540,4791,1940,12,114,,Active,,,https://www.redfin.com/ME/Mexico/22-Howard-St-04257/home/100079952,MREIS,1577195,N,Y,44.5562606,-70.5347174
MLS Listing,,Single Family Residential,198 N Main St,Greenwood,ME,04219,819000,4,3.0,Greenwood,2660,21780,2016,12,308,,Active,,,https://www.redfin.com/ME/Greenwood/198-N-Main-St-04219/home/97695931,MREIS,1577182,N,Y,44.3989147,-70.6988772
MLS Listing,,Vacant Land,Lot 9 Oak Hill Dr,Woodstock,ME,04219,99900,,,Woodstock,,54885,,12,,54,Active,,,https://www.redfin.com/ME/Woodstock/Lot-9-Oak-Hill-Dr-04219/home/188534800,MREIS,1577177,N,Y,44.3869947,-70.6674036
MLS Listing,,Single Family Residential,150 Maine Ave,Rumford,ME,04276,145000,4,2.5,Rumford,2394,4791,1895,12,61,,Active,,,https://www.redfin.com/ME/Rumford/150-Maine-Ave-04276/home/66692948,MREIS,1577153,N,Y,44.5473073,-70.5539471
MLS Listing,,Single Family Residential,535 Dickvale Rd,Peru,ME,04290,299000,5,3.0,Peru,3314,65340,1860,13,90,,Active,,,https://www.redfin.com/ME/Peru/535-Dickvale-Rd-04290/home/97613482,MREIS,1577126,N,Y,44.4839349,-70.4813911
MLS Listing,,Vacant Land,0 Mountain View Rd,Fryeburg,ME,04037,129900,,,Fryeburg,,258746,,13,,42,Active,,,https://www.redfin.com/ME/Fryeburg/0-Mountain-View-Rd-04037/home/188524803,MREIS,1577125,N,Y,44.0336726,-70.9506871
MLS Listing,,Single Family Residential,45 Crockett Ridge Rd,Norway,ME,04268,1500000,2,2.0,Norway,2106,130680,2013,13,712,,Active,,,https://www.redfin.com/ME/Norway/45-Crockett-Ridge-Rd-04268/home/100071030,MREIS,1577113,N,Y,44.2155319,-70.5608184
MLS Listing,,Vacant Land,R06L41.1 Alyssa Way,Paris,ME,04281,23900,,,Paris,,26571,,14,,,Active,,,https://www.redfin.com/ME/South-Paris/1-Alyssas-Way-04281/home/100364697,MREIS,1576968,N,Y,44.203025,-70.469401
MLS Listing,,Vacant Land,258 Rollins Ridge Rd,Dixfield,ME,04224,65000,,,Dixfield,,217800,,14,,,Active,,,https://www.redfin.com/ME/Dixfield/258-Rollins-Ridge-Rd-04224/home/97660222,MREIS,1576953,N,Y,44.5537808,-70.319344
MLS Listing,,Vacant Land,12 Oak Hill Dr,Woodstock,ME,04219,60000,,,Woodstock,,57499,,15,,54,Active,,,https://www.redfin.com/ME/Bryant-Pond/12-Oak-Hill-Dr-04219/home/185342351,MREIS,1576904,N,Y,44.3863841,-70.6668843
MLS Listing,,Single Family Residential,197 Backkingdom Rd,Mexico,ME,04257,60000,1,1.0,Mexico,996,87120,1942,15,60,,Active,,,https://www.redfin.com/ME/Mexico/197-Backkingdom-Rd-04257/home/100079018,MREIS,1576894,N,Y,44.571591,-70.521259
MLS Listing,,Condo/Co-op,8 Cascades Dr Unit B-04,Newry,ME,04261,299000,0,1.0,Newry,377,,1983,15,793,369,Active,,,https://www.redfin.com/ME/Newry/8-Cascades-Dr-04261/unit-B-04/home/188477221,MREIS,1576881,N,Y,44.4722011,-70.8575842
MLS Listing,,Single Family Residential,178 Main St,Norway,ME,04268,225000,0,1.5,Norway,1880,17859,1927,16,120,,Active,,,https://www.redfin.com/ME/Norway/178-Main-St-04268/home/100068947,MREIS,1576792,N,Y,44.2094782,-70.5332574
MLS Listing,,Single Family Residential,634 Main St,Oxford,ME,04270,250000,2,1.0,Oxford,877,24829,1948,16,285,,Active,,,https://www.redfin.com/ME/Oxford/634-Main-St-04270/home/100017480,MREIS,1576751,N,Y,44.1411016,-70.4742846
MLS Listing,,Vacant Land,Lot 45 Tourmaline Way,Newry,ME,04261,199000,,,Newry,,125017,,16,,83,Active,,,https://www.redfin.com/ME/Newry/Lot-45-Tourmaline-WAY-04261/home/174214854,MREIS,1576747,N,Y,44.4884245,-70.7885765
MLS Listing,,Condo/Co-op,25 Spring St #3,Bethel,ME,04217,299000,2,1.5,Bethel,1010,43560,1935,16,296,320,Active,,,https://www.redfin.com/ME/Bethel/25-Spring-St-04217/unit-3/home/147611122,MREIS,1576735,N,Y,44.4053636,-70.7896075
MLS Listing,,Single Family Residential,149 Granite St,Mexico,ME,04257,99000,3,1.5,Mexico,1060,4791,1900,17,93,,Active,,,https://www.redfin.com/ME/Mexico/149-Granite-St-04257/home/100079582,MREIS,1576707,N,Y,44.5511956,-70.5322635
MLS Listing,,Single Family Residential,39 Briggs Ln,Fryeburg,ME,04037,179900,3,1.5,Fryeburg,1164,15245,1974,18,155,58,Active,,,https://www.redfin.com/ME/Fryeburg/39-Briggs-Ln-04037/home/97662002,PrimeMLS,4976784,N,Y,44.1078761,-71.001897
MLS Listing,,Condo/Co-op,14 Ashley's Way #5,Newry,ME,04261,719900,3,2.5,Newry,1762,1655280,2014,18,409,304,Active,,,https://www.redfin.com/ME/Newry/14-Ashley-s-WAY-04261/unit-5/home/188320237,MREIS,1576468,N,Y,44.4884245,-70.7885765
MLS Listing,,Single Family Residential,2 Bonney Hill Rd,Otisfield,ME,04270,244900,1,1.0,Otisfield,1008,87120,2003,19,243,,Active,,,https://www.redfin.com/ME/Otisfield/2-Bonney-Hill-Rd-04270/home/109823362,MREIS,1576650,N,Y,44.148731,-70.56253
MLS Listing,,Single Family Residential,55 Main St,Mexico,ME,04257,232500,3,2.0,Mexico,2296,24393,,21,101,,Active,,,https://www.redfin.com/ME/Mexico/55-Main-St-04257/home/100079574,MREIS,1576341,N,Y,44.5567529,-70.5445263
MLS Listing,,Vacant Land,21-8 Raven Ln,Fryeburg,ME,04037,120000,,,Fryeburg,,244371,,22,,29,Active,,,https://www.redfin.com/ME/Fryeburg/21-Raven-Ln-04037/home/188221428,MREIS,1576298,N,Y,44.1008198,-70.9522118
MLS Listing,,Single Family Residential,12 Wyman Hill Rd,Rumford,ME,04276,185000,3,1.0,Rumford,1127,20037,1959,22,164,,Active,,,https://www.redfin.com/ME/Rumford/12-Wyman-Hill-Rd-04276/home/97675423,MREIS,1576280,N,Y,44.524528,-70.5342626
MLS Listing,,Single Family Residential,366 Bullring Rd,Denmark,ME,04022,725000,4,2.0,Denmark,2100,2265120,,22,345,,Active,,,https://www.redfin.com/ME/Denmark/366-Bull-Ring-Rd-04022/home/100059729,MREIS,1575631,N,Y,43.947425,-70.79061
MLS Listing,,Vacant Land,21 Brownfield Rd,Porter,ME,04068,125000,,,Porter,,827640,,22,,,Active,,,https://www.redfin.com/ME/Porter/21-Brownfield-RD-04068/home/188217183,MREIS,1576252,N,Y,43.7961667,-70.9332266
MLS Listing,,Single Family Residential,353 Bell Hill Rd,Otisfield,ME,04270,2500000,5,3.5,Otisfield,4200,479160,1839,23,595,,Active,,,https://www.redfin.com/ME/Otisfield/353-Bell-Hill-Rd-04270/home/97665537,MREIS,1576191,N,Y,44.104058,-70.574909
MLS Listing,,Mobile/Manufactured Home,TBB Broadmeadow Ln,Porter,ME,04068,249900,3,2.0,Porter,1067,91476,2023,23,234,21,Active,,,https://www.redfin.com/ME/Porter/TBB-Broad-Meadow-Ln-04068/home/188204200,MREIS,1576170,N,Y,43.8785263,-70.8920407
MLS Listing,,Single Family Residential,33 Carlton Ave,Mexico,ME,04257,139900,3,1.5,Mexico,1200,7405,1968,24,117,,Active,,,https://www.redfin.com/ME/Mexico/33-Carlton-Ave-04257/home/66709316,MREIS,1576151,N,Y,44.5567626,-70.5464585
MLS Listing,,Single Family Residential,62 Reservoir Rd,Paris,ME,04281,62000,1,,Paris,1750,248292,1970,24,35,,Active,,,https://www.redfin.com/ME/South-Paris/62-Reservoir-Rd-04281/home/66688446,MREIS,1575994,N,Y,44.2493171,-70.4569037
MLS Listing,,Single Family Residential,199 Old Stage Rd,Lovell,ME,04051,849000,2,2.5,Lovell,3112,262666,1993,25,273,,Active,,,https://www.redfin.com/ME/Lovell/199-Old-Stage-Rd-04051/home/100199686,MREIS,1576117,N,Y,44.163321,-70.887017
MLS Listing,,Single Family Residential,9 Elm St,Parsonsfield,ME,04047,389900,4,3.0,Parsonsfield,1976,13068,,25,197,,Active,,,https://www.redfin.com/ME/Parsonsfield/9-Elm-St-04047/home/115134020,MREIS,1576090,N,Y,43.8061544,-70.8884299
MLS Listing,,Multi-Family (2-4 Unit),126 Spruce St,Rumford,ME,04276,149900,2,2.0,Rumford,952,5227,1920,26,157,,Active,,,https://www.redfin.com/ME/Rumford/126-Spruce-St-04276/home/97674540,MREIS,1576030,N,Y,44.545256,-70.5535606
MLS Listing,,Vacant Land,6 River Rd,Hiram,ME,04041,55000,,,Hiram,,653400,,26,,,Active,,,https://www.redfin.com/ME/Hiram/6-River-Rd-04041/home/188192714,MREIS,1576019,N,Y,43.8775875,-70.8041843
MLS Listing,,Single Family Residential,124 Cottage St,Paris,ME,04281,399900,4,1.0,Paris,1890,2090880,1930,26,212,,Active,,,https://www.redfin.com/ME/South-Paris/124-Cottage-St-04281/home/100364380,MREIS,1575991,N,Y,44.2209278,-70.5362244
MLS Listing,,Single Family Residential,348 Swift River Rd,Mexico,ME,04257,239900,3,1.0,Mexico,1404,87120,1983,26,171,,Active,,,https://www.redfin.com/ME/Mexico/348-Swift-River-Rd-04257/home/100079411,MREIS,1575973,N,Y,44.6026607,-70.5634099
MLS Listing,,Single Family Residential,1 Mill Hl,Bethel,ME,04217,899000,6,3.5,Bethel,5184,20037,1832,27,173,,Active,,,https://www.redfin.com/ME/Bethel/1-Mill-Hill-Rd-04217/home/88153934,MREIS,1575938,N,Y,44.404388,-70.7912883
MLS Listing,,Vacant Land,,Otisfield,ME,04270,75000,,,,,13068,,27,,,Active,,,https://www.redfin.com/ME/Otisfield/Undisclosed-address-04270/home/188185379,MREIS,1575937,N,Y,44.0903488,-70.5492259
MLS Listing,,Single Family Residential,TBD Grover Hill Rd,Bethel,ME,04217,845000,4,3.5,Bethel,2820,59241,2023,29,300,,Active,,,https://www.redfin.com/ME/Bethel/tbd-Grover-Hill-Rd-04217/home/170953389,MREIS,1575757,N,Y,44.3806413,-70.8293046
MLS Listing,,Single Family Residential,18 Brightwind Way,Bethel,ME,04217,939000,4,3.0,Bethel,3439,112820,2023,29,273,25,Active,,,https://www.redfin.com/ME/Bethel/18-Brightwind-Way-04217/home/188165496,MREIS,1575729,N,Y,44.4760604,-70.7767789
MLS Listing,,Vacant Land,Lot 32.3 Halls Pond Rd,Paris,ME,04271,56500,,,Paris,,131551,,29,,,Active,,,https://www.redfin.com/ME/Paris/Lot-32-3-Halls-Pond-Rd-04281/home/188162680,MREIS,1575693,N,Y,44.2123762,-70.4674931
MLS Listing,,Vacant Land,64 Norway Rd,Waterford,ME,04088,398989,,,Waterford,,522720,,30,,,Active,,,https://www.redfin.com/ME/Waterford/64-Norway-Rd-04088/home/100265460,MREIS,1575665,N,Y,44.2305785,-70.762681
MLS Listing,,Single Family Residential,7 Sunrise Dr,Paris,ME,04281,325000,3,2.5,Paris,1176,21780,2003,30,276,,Active,,,https://www.redfin.com/ME/South-Paris/7-Sunrise-Dr-04281/home/100364427,MREIS,1575646,N,Y,44.2452465,-70.5259147
MLS Listing,,Vacant Land,Lot 26 Eaton Hill Rd,Rumford,ME,04276,75000,,,Rumford,,159429,,30,,,Active,,,https://www.redfin.com/ME/Rumford/26-Eaton-Hill-Rd-04276/home/188158259,MREIS,1575616,N,Y,44.5416632,-70.5750655
MLS Listing,,Vacant Land,00 Locke Mountain Rd,Bethel,ME,04217,175000,,,Bethel,,130680,,30,,,Active,,,https://www.redfin.com/ME/Bethel/Locke-Mountain-Rd-04217/home/188158256,MREIS,1575617,N,Y,44.4286634,-70.8375074
MLS Listing,,Vacant Land,Lot 31-002 Walkers Mills Rd,Bethel,ME,04217,1500000,,,Bethel,,2809620,,30,,,Active,,,https://www.redfin.com/ME/Bethel/31-Walkers-Mills-Rd-04217/home/188158253,MREIS,1575624,N,Y,44.4123013,-70.7313819
MLS Listing,,Mobile/Manufactured Home,9 Mary Turner Rd,Peru,ME,04290,130000,1,1.0,Peru,720,87120,1969,30,181,,Active,,,https://www.redfin.com/ME/Peru/9-Mary-Turner-Rd-04290/home/97613648,MREIS,1575627,N,Y,44.4703446,-70.5026051
MLS Listing,,Mobile/Manufactured Home,516 Flat Rd,Bethel,ME,04217,355000,3,2.0,Bethel,2456,119790,1975,30,145,,Active,,,https://www.redfin.com/ME/Bethel/516-Flat-Rd-04217/home/100061995,MREIS,1574799,N,Y,44.3682122,-70.84732
MLS Listing,,Single Family Residential,284 Mountain View Pines Rd,Lovell,ME,04051,1990000,4,3.0,Lovell,3278,65340,1978,31,607,58,Active,,,https://www.redfin.com/ME/Lovell/284-Mountain-View-Pines-Rd-04051/home/100200551,MREIS,1572318,N,Y,44.1549378,-70.9207745
MLS Listing,,Single Family Residential,67 High St,Paris,ME,04281,235000,3,1.0,Paris,2128,20473,1880,32,110,,Active,,,https://www.redfin.com/ME/South-Paris/67-High-St-04281/home/66713142,MREIS,1575508,N,Y,44.2274503,-70.515629
MLS Listing,,Single Family Residential,59 Pine St,Andover,ME,04216,240000,3,1.5,Andover,1728,27878,1890,33,139,,Active,,,https://www.redfin.com/ME/Andover/59-Pine-St-04216/home/171025864,MREIS,1575466,N,Y,44.6328841,-70.753538
