SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,139 Summer St,Dover Foxcroft,ME,04426,137000,2,2.0,Dover Foxcroft,1014,18295,1942,1,135,,Active,,,https://www.redfin.com/ME/Dover-Foxcroft/139-Summer-St-04426/home/85810997,MREIS,1578024,N,Y,45.1919041,-69.2206842
MLS Listing,,Single Family Residential,321 Harfords Point Rd,Harfords Point Twp,ME,04442,750000,3,2.0,Harfords Point Twp,1976,13503,1940,2,380,,Active,,,https://www.redfin.com/ME/Greenville-Junction/321-Harford-Point-Rd-04442/home/188642151,MREIS,1577917,N,Y,45.4956195,-69.6236329
MLS Listing,,Single Family Residential,21 Blanchard Rd,Monson,ME,04464,875000,4,2.0,Monson,2000,222155,1954,2,438,,Active,,,https://www.redfin.com/ME/Monson/21-Blanchard-Rd-04464/home/85789546,MREIS,1577841,N,Y,45.28594,-69.4983626
MLS Listing,,Single Family Residential,137 Autumn Ave,Dover Foxcroft,ME,04426,185000,2,1.0,Dover Foxcroft,784,14374,1936,4,236,,Active,,,https://www.redfin.com/ME/Dover-Foxcroft/137-Autumn-Ave-04426/home/85812346,MREIS,1577799,N,Y,45.190876,-69.225121
MLS Listing,,Single Family Residential,77 Spencer Rd,Brownville,ME,04414,119900,1,,Brownville,576,156816,1991,4,208,,Active,,,https://www.redfin.com/ME/Brownville/77-Spencer-Rd-04414/home/97634416,MREIS,1577780,N,Y,45.344592,-68.998631
MLS Listing,,Vacant Land,lot 018 Gravel Pit Rd,Sangerville,ME,04479,350000,,,Sangerville,,2482920,,5,,,Active,,,https://www.redfin.com/ME/Sangerville/lot-018-Gravel-Pit-RD-04479/home/188600965,MREIS,1577741,N,Y,45.1351388,-69.333694
MLS Listing,,Vacant Land,Lot #53 Sebec Lake Rd,Willimantic,ME,04443,25000,,,Willimantic,,87120,,5,,,Active,,,https://www.redfin.com/ME/Willimantic/Lot-53-Sebec-Lake-Rd-04443/home/188600098,MREIS,1577715,N,Y,45.2992843,-69.3842195
MLS Listing,,Single Family Residential,44 Bates Rd,Abbot,ME,04406,224900,0,,Abbot,1022,315810,2019,7,220,,Active,,,https://www.redfin.com/ME/Abbot/44-Bates-Rd-04406/home/188583205,MREIS,1577505,N,Y,45.2286017,-69.4290929
MLS Listing,,Vacant Land,Lot 4-3 Joe Raymond Rd,Milo,ME,04463,34900,,,Milo,,250470,,7,,,Active,,,https://www.redfin.com/ME/Milo/4-Joe-Raymond-Rd-04463/home/188579051,MREIS,1577468,N,Y,45.2308327,-68.9366939
MLS Listing,,Vacant Land,31.3 Shirley Rd,Blanchard Twp,ME,04464,140000,,,Blanchard Twp,,396396,,8,,,Active,,,https://www.redfin.com/ME/Blanchard/31-3-Shirley-RD-04464/home/188570164,MREIS,1577394,N,Y,45.2675506,-69.5836635
MLS Listing,,Vacant Land,Lot 14 Woodland Ln,Brownville,ME,04414,199000,,,Brownville,,5227200,,8,,,Active,,,https://www.redfin.com/ME/Brownville/Lot-14-Woodland-Ln-04414/home/184951354,MREIS,1555472,N,Y,45.3114636,-68.9742152
MLS Listing,,Vacant Land,Lot 16 Elm St,Orneville Twp,ME,04493,30000,,,Orneville Twp,,592851,,8,,,Active,,,https://www.redfin.com/ME/Milo/16-Elm-St-04463/home/97700154,MREIS,1577380,N,Y,45.252002,-68.985108
MLS Listing,,Single Family Residential,669 Frenchs Mill Rd,Sangerville,ME,04479,199900,2,1.0,Sangerville,1918,251776,1860,9,104,,Active,,,https://www.redfin.com/ME/Sangerville/669-Frenchs-Mill-Rd-04479/home/100067335,MREIS,1577334,N,Y,45.0956319,-69.2764543
MLS Listing,,Single Family Residential,15 Mayo St,Dover Foxcroft,ME,04426,209000,3,2.0,Dover Foxcroft,1536,10890,1935,12,136,,Active,,,https://www.redfin.com/ME/Dover-Foxcroft/15-Mayo-St-04426/home/85812454,MREIS,1577186,N,Y,45.1809682,-69.2278009
MLS Listing,,Single Family Residential,1300 Bangor Rd,Dover Foxcroft,ME,04426,199900,3,1.0,Dover Foxcroft,1048,87120,1979,13,191,,Active,,,https://www.redfin.com/ME/Dover-Foxcroft/1300-Bangor-Rd-04426/home/85811744,MREIS,1577063,N,Y,45.141706,-69.1329837
MLS Listing,,Single Family Residential,10 Kelly Road Rd,Greenville,ME,04441,434900,3,2.0,Greenville,1720,65340,1988,13,253,,Active,,,https://www.redfin.com/ME/Greenville/10-Kelly-Rd-04441/home/66724573,MREIS,1577061,N,Y,45.497698,-69.580877
MLS Listing,,Vacant Land,5 Tumbledown Ln,Greenville,ME,04441,85000,,,Greenville,,115434,,15,,29,Active,,,https://www.redfin.com/ME/Greenville/5-Tumbledown-LN-Unknown/home/188474158,MREIS,1576854,N,Y,45.4594863,-69.5905815
MLS Listing,,Vacant Land,9 Tumbledown Ln,Greenville,ME,04441,75000,,,Greenville,,101494,,15,,29,Active,,,https://www.redfin.com/ME/Greenville/9-Tumbledown-LN-Unknown/home/188473620,MREIS,1576840,N,Y,45.4594863,-69.5905815
MLS Listing,,Vacant Land,11 Tumbledown Ln,Greenville,ME,04441,75000,,,Greenville,,96267,,15,,29,Active,,,https://www.redfin.com/ME/Greenville/11-Tumbledown-LN-04441/home/188473619,MREIS,1576842,N,Y,45.4594863,-69.5905815
MLS Listing,,Vacant Land,8 Tumbledown Ln,Greenville,ME,04441,115000,,,Greenville,,103672,,15,,29,Active,,,https://www.redfin.com/ME/Greenville/8-Tumbledown-LN-Unknown/home/188473379,MREIS,1576836,N,Y,45.4594863,-69.5905815
MLS Listing,,Vacant Land,7 Tumbledown Ln,Greenville,ME,04441,115000,,,Greenville,,95832,,15,,29,Active,,,https://www.redfin.com/ME/Greenville/7-Tumbledown-LN-Unknown/home/188472844,MREIS,1576828,N,Y,45.4594863,-69.5905815
MLS Listing,,Vacant Land,6 Tumbledown Ln,Greenville,ME,04441,115000,,,Greenville,,143312,,15,,29,Active,,,https://www.redfin.com/ME/Greenville/6-Unknown/home/188472843,MREIS,1576826,N,Y,45.4342592,-69.5908272
MLS Listing,,Vacant Land,4 Tumbledown Ln,Greenville,ME,04441,85000,,,Greenville,,95832,,15,,29,Active,,,https://www.redfin.com/ME/Greenville/4-Tumbledown-LN-Unknown/home/188472690,MREIS,1576825,N,Y,45.4594863,-69.5905815
MLS Listing,,Single Family Residential,248 Shore Road South,Dover Foxcroft,ME,04426,625000,3,2.0,Dover Foxcroft,1168,11761,2004,16,535,,Active,,,https://www.redfin.com/ME/Dover-Foxcroft/248-Shore-Rd-S-04426/home/85811751,MREIS,1576794,N,Y,45.253456,-69.244732
MLS Listing,,Vacant Land,Lot 2 Railroad Bed Rd,Lake View Plt,ME,04463,274000,,,Lake View Plt,,57934,,17,,33,Active,,,https://www.redfin.com/ME/Lake-View-Plt/Lot-2-Railroad-Bed-RD-04463/home/183817148,MREIS,1576715,N,Y,45.3235958,-68.9273632
MLS Listing,,Vacant Land,2 Tumbledown Ln,Greenville,ME,04441,75000,,,Greenville,,48351,,18,,29,Active,,,https://www.redfin.com/ME/Greenville/2-Tumbledown-LN-04441/home/188441030,MREIS,1576694,N,Y,45.4594863,-69.5905815
MLS Listing,,Single Family Residential,412 Davis St,Brownville,ME,04414,99900,1,0.5,Brownville,280,81457,1995,18,357,,Active,,,https://www.redfin.com/ME/Brownville/412-Davis-St-04414/home/69078577,MREIS,1576682,N,Y,45.387719,-69.0584231
MLS Listing,,Single Family Residential,1096 Silvers Mills Rd,Sangerville,ME,04479,449500,3,1.5,Sangerville,1158,675180,1831,19,388,,Active,,,https://www.redfin.com/ME/Sangerville/1096-Silvers-Mills-Rd-04479/home/100067012,MREIS,1576664,N,Y,45.0904288,-69.2560042
MLS Listing,,Single Family Residential,79 Pleasant St,Dover Foxcroft,ME,04426,229000,5,2.5,Dover Foxcroft,3252,20908,1890,20,70,,Active,,,https://www.redfin.com/ME/Dover-Foxcroft/79-Pleasant-St-04426/home/85811213,MREIS,1576539,N,Y,45.1813948,-69.2228094
MLS Listing,,Single Family Residential,TBD Jaquith Pond Rd,Brownville,ME,04414,219900,3,1.5,Brownville,1100,87555,2023,21,200,,Active,,,https://www.redfin.com/ME/Brownville/TBD-Jaquith-Pond-Rd-04414/home/188241083,MREIS,1576370,N,Y,45.3234242,-68.9632023
MLS Listing,,Mobile/Manufactured Home,15 Huffs Corner Rd,Wellington,ME,04942,88500,2,1.0,Wellington,728,63597,1988,22,122,,Active,,,https://www.redfin.com/ME/Wellington/15-Huff-Corner-Rd-04942/home/85756068,MREIS,1576306,N,Y,45.040298,-69.597308
MLS Listing,,Single Family Residential,259 Milo Rd,Sebec,ME,04481,239000,4,2.0,Sebec,2968,440827,1993,22,81,,Active,,,https://www.redfin.com/ME/Sebec/259-Milo-Rd-04481/home/174054377,MREIS,1576294,N,Y,45.2354874,-69.0605051
MLS Listing,,Single Family Residential,TBD Hobbstown Rd,Milo,ME,04463,59900,1,,Milo,384,914760,2003,22,156,,Active,,,https://www.redfin.com/ME/Milo/TBD-Hobbstown-Rd-04463/home/182639227,MREIS,1576275,N,Y,45.2762942,-69.0165532
MLS Listing,,Single Family Residential,292 N Dexter Rd,Parkman,ME,04443,137000,3,1.0,Parkman,1512,696960,,25,91,,Active,,,https://www.redfin.com/ME/Parkman/292-N-Dexter-Rd-04443/home/85761656,MREIS,1576114,N,Y,45.125347,-69.405409
MLS Listing,,Single Family Residential,291 River Rd,Milo,ME,04463,750000,2,1.0,Milo,2040,2122243,2001,27,368,,Active,,,https://www.redfin.com/ME/Milo/291-River-Rd-04463/home/97699718,MREIS,1575918,N,Y,45.2273106,-69.0066283
MLS Listing,,Vacant Land,Lot 11 West Bog,Shirley,ME,04485,163237,,,Shirley,,5688500,,27,,,Active,,,https://www.redfin.com/ME/Greenville/Lot-11-West-Bog-04485/home/186116931,MREIS,1565474,N,Y,45.3726268,-69.6368607
MLS Listing,,Vacant Land,Lot 66-1 Ramsdell Ridge Rd,Milo,ME,04463,19900,,,Milo,,95832,,28,,,Active,,,https://www.redfin.com/ME/Milo/66-Ramsdell-Rd-04463/home/188172120,MREIS,1575815,N,Y,45.2862393,-68.9831069
MLS Listing,,Multi-Family (2-4 Unit),388 Pritham Ave,Greenville,ME,04441,349900,3,2.0,Greenville,2688,19166,,29,130,,Active,,,https://www.redfin.com/ME/Greenville/388-Pritham-Ave-04441/home/148122718,MREIS,1575724,N,Y,45.4603289,-69.6138701
MLS Listing,,Vacant Land,7A East Rd,Greenville,ME,04441,85000,,,Greenville,,291852,,29,,,Active,,,https://www.redfin.com/ME/Greenville/7-East-Rd-04441/home/187866261,MREIS,1574276,N,Y,45.4569802,-69.5785444
MLS Listing,,Single Family Residential,483 Medford Rd,Milo,ME,04463,289000,2,1.0,Milo,1464,718740,1965,29,197,,Active,,,https://www.redfin.com/ME/Milo/483-Medford-Rd-04463/home/97700483,MREIS,1574601,N,Y,45.2593383,-68.9246292
MLS Listing,,Single Family Residential,189 Degerstrom Rd,Monson,ME,04464,279900,4,1.5,Monson,1800,1350360,,30,156,,Active,,,https://www.redfin.com/ME/Monson/189-Degerstrom-RD-Unknown/home/188159463,MREIS,1575657,N,Y,45.2869936,-69.5011619
MLS Listing,,Multi-Family (2-4 Unit),5 Fairview Ave,Dover-foxcroft,ME,04426,225000,6,3.0,Dover-Foxcroft,1981,25264,1930,30,114,,Active,,,https://www.redfin.com/ME/Dover-Foxcroft/5-Fairview-Ave-04426/home/85810949,MREIS,1575570,N,Y,45.1853118,-69.2183181
MLS Listing,,Single Family Residential,225 Coburn Dr,Lake View Plt,ME,04463,549999,1,1.0,Lake View Plt,720,114127,1965,31,764,10,Active,,,https://www.redfin.com/ME/Lake-View/225-Coburn-Rd-04463/home/100333726,MREIS,1575540,N,Y,45.4046632,-68.9271899
MLS Listing,,Single Family Residential,67 Lincoln St,Dover Foxcroft,ME,04426,195000,4,2.0,Dover Foxcroft,2094,10890,1910,33,93,,Active,,,https://www.redfin.com/ME/Dover-Foxcroft/67-Lincoln-St-04426/home/85810582,MREIS,1575459,N,Y,45.1852208,-69.2264867
MLS Listing,,Single Family Residential,48A Elm St,Milo,ME,04463,129000,4,1.0,Milo,1472,8276,,33,88,,Active,,,https://www.redfin.com/ME/Milo/48A-Elm-St-04463/home/188136170,MREIS,1575440,N,Y,45.249028,-68.9800198
MLS Listing,,Single Family Residential,38 Henderson St,Brownville,ME,04414,99900,2,0.5,Brownville,1050,4791,1930,33,95,,Active,,,https://www.redfin.com/ME/Brownville/38-Henderson-St-04414/home/97635206,MREIS,1575378,N,Y,45.3516035,-69.0549707
MLS Listing,,Vacant Land,9 Village St,Greenville,ME,04441,199000,,,Greenville,,35283,,34,,,Active,,,https://www.redfin.com/ME/Greenville/9-Village-St-04441/home/188121210,MREIS,1575338,N,Y,45.463309,-69.591431
MLS Listing,,Vacant Land,Lot 79/80 Black Point Rd,Beaver Cove,ME,04441,375000,,,Beaver Cove,,110206,,35,,,Active,,,https://www.redfin.com/ME/Beaver-Cove/79-Black-Point-Rd-04441/home/188104637,MREIS,1575205,N,Y,45.5443513,-69.5489698
MLS Listing,,Multi-Family (2-4 Unit),116 River St,Dover-foxcroft,ME,04426,229900,6,2.0,Dover-Foxcroft,2026,17424,1924,36,113,,Active,,,https://www.redfin.com/ME/Dover-Foxcroft/116-River-St-04426/home/85810739,MREIS,1575071,N,Y,45.182884,-69.2195983
MLS Listing,,Multi-Family (2-4 Unit),112 River St,Dover-foxcroft,ME,04426,199900,6,2.0,Dover-Foxcroft,2026,5227,1924,36,99,,Active,,,https://www.redfin.com/ME/Dover-Foxcroft/112-River-St-04426/home/85811766,MREIS,1575069,N,Y,45.1830607,-69.2196751
MLS Listing,,Vacant Land,Lot43-99-1 First St,Milo,ME,04463,55000,,,Milo,,158994,,37,,,Active,,,https://www.redfin.com/ME/Milo/99-1st-St-04463/home/188090160,MREIS,1575020,N,Y,45.2339398,-68.9697052
MLS Listing,,Vacant Land,00 Carver Rd,Milo,ME,04463,625000,,,Milo,,13460040,,37,,,Active,,,https://www.redfin.com/ME/Milo/0-Carver-Rd-04463/home/188087099,MREIS,1574974,N,Y,45.2573361,-69.0163382
MLS Listing,,Single Family Residential,96 Picked Cove Rd,Bowerbank,ME,04426,650000,3,2.5,Bowerbank,2392,87120,1999,40,272,8,Active,,,https://www.redfin.com/ME/Bowerbank/96-Picked-Cove-Rd-04426/home/103860545,MREIS,1574784,N,Y,45.265313,-69.1879064
MLS Listing,,Single Family Residential,10 Lake Ave,Brownville,ME,04414,425000,2,1.0,Brownville,900,2178,1930,40,472,,Active,,,https://www.redfin.com/ME/Brownville/10-Lake-Ave-04414/home/97634652,MREIS,1574789,N,Y,45.3624559,-68.9522614
MLS Listing,,Single Family Residential,166 North Dexter Rd,Sangerville,ME,04479,185000,2,1.0,Sangerville,1000,143748,1980,42,185,,Active,,,https://www.redfin.com/ME/Sangerville/166-North-Dexter-RD-04479/home/187968316,MREIS,1574564,N,Y,45.1351388,-69.333694
MLS Listing,,Vacant Land,19-1 Off Town Farm Rd,Sebec,ME,04481,299900,,,Sebec,,5575680,,42,,,Active,,,https://www.redfin.com/ME/Sebec/19-11-Town-Farm-Rd-04481/home/187967705,MREIS,1574553,N,Y,45.2617742,-69.0602944
MLS Listing,,Single Family Residential,15 Sunrise Ridge Rd,Milo,ME,04463,385000,3,1.0,Milo,1840,2534756,2012,42,209,25,Active,,,https://www.redfin.com/ME/Milo/15-Sunrise-Ridge-Rd-04463/home/187964489,MREIS,1574513,N,Y,45.2468796,-68.955543
MLS Listing,,Vacant Land,Lot 2 Meadowview Ests,Dover Foxcroft,ME,04426,39000,,,Dover Foxcroft,,107157,,43,,2,Active,,,https://www.redfin.com/ME/Dover-Foxcroft/Lot-2-Meadowview-ESTS-04426/home/187932869,MREIS,1574461,N,Y,45.1833421,-69.2270821
MLS Listing,,Vacant Land,Lot 1 Meadowview Ests,Dover Foxcroft,ME,04426,55000,,,Dover Foxcroft,,174675,,43,,2,Active,,,https://www.redfin.com/ME/Dover-Foxcroft/Lot-1-Meadowview-ESTS-04426/home/187932865,MREIS,1574458,N,Y,45.1833421,-69.2270821
MLS Listing,,Vacant Land,Lot 1&2 Meadowview Ests,Dover Foxcroft,ME,04426,85000,,,Dover Foxcroft,,281833,,43,,2,Active,,,https://www.redfin.com/ME/Dover-Foxcroft/Lot-1-2-Meadowview-ESTS-04426/home/187932864,MREIS,1574460,N,Y,45.1833421,-69.2270821
MLS Listing,,Single Family Residential,328 E Sangerville Rd,Sangerville,ME,04479,1250000,6,4.0,Sangerville,4200,121967,1850,43,298,,Active,,,https://www.redfin.com/ME/Sangerville/328-E-Sangerville-Rd-04479/home/66671282,MREIS,1574448,N,Y,45.1513842,-69.2908625
MLS Listing,,Single Family Residential,399 Steadmans Landing Rd,Dover Foxcroft,ME,04426,150000,2,,Dover Foxcroft,425,2613600,1940,43,353,,Active,,,https://www.redfin.com/ME/Dover-Foxcroft/399-Steadmans-Landing-Rd-04426/home/85811050,MREIS,1574412,N,Y,45.238537,-69.196312
MLS Listing,,Single Family Residential,8 Library St,Guilford,ME,04443,234000,3,1.0,Guilford,1160,21344,1950,44,202,,Active,,,https://www.redfin.com/ME/Guilford/8-Library-St-04443/home/85711471,MREIS,1574373,N,Y,45.170195,-69.383205
MLS Listing,,Single Family Residential,361 Tims Cove Rd,Willimantic,ME,04443,298000,1,,Willimantic,1536,105850,1989,46,194,33,Active,,,https://www.redfin.com/ME/Willimantic/361-Tim-s-Cove-Rd-04443/home/100216895,MREIS,1574262,N,Y,45.280117,-69.34076
MLS Listing,,Single Family Residential,43 Lincoln St,Dover Foxcroft,ME,04426,289000,3,1.5,Dover Foxcroft,1176,7405,1900,46,246,,Active,,,https://www.redfin.com/ME/Dover-Foxcroft/43-Lincoln-St-04426/home/85811922,MREIS,1574255,N,Y,45.1849708,-69.2285886
MLS Listing,,Single Family Residential,54 Carver Rd,Milo,ME,04463,1250000,2,2.0,Milo,1680,23914440,2006,47,744,,Active,,,https://www.redfin.com/ME/Milo/54-Carver-Rd-04463/home/97699743,MREIS,1574208,N,Y,45.2583148,-69.0176439
MLS Listing,,Vacant Land,24 Kingsbury Rd,Wellington,ME,04942,137500,,,Wellington,,1014948,,47,,,Active,,,https://www.redfin.com/ME/Wellington/24-Kingsbury-Rd-04942/home/187851235,MREIS,1574160,N,Y,45.077494,-69.6194762
MLS Listing,,Mobile/Manufactured Home,183 Greenville Rd,Shirley,ME,04485,165000,1,1.0,Shirley,480,10018,1986,47,344,,Active,,,https://www.redfin.com/ME/Shirley-Mills/183-Greenville-Rd-04485/home/100345751,MREIS,1574105,N,Y,45.380231,-69.59672
MLS Listing,,Single Family Residential,45 Loon Ln,Frenchtown Twp,ME,04441,675000,7,3.5,Frenchtown Twp,5121,142005,2009,50,132,21,Active,,,https://www.redfin.com/ME/Frenchtown-Twp/45-Loon-LN-04441/home/184772134,MREIS,1573771,N,Y,45.5847748,-69.3549804
