SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,161 Goods Point Rd,Steuben,ME,04680,500000,3,2.0,Steuben,2000,95832,1920,6,250,,Active,,,https://www.redfin.com/ME/Steuben/161-Goods-Point-Rd-04680/home/100352925,MREIS,1577622,N,Y,44.4720383,-67.9249143
MLS Listing,,Vacant Land,Lot 11 Quiet Cove  Rd,Steuben,ME,04680,225000,,,Steuben,,113691,,6,,0,Active,,,https://www.redfin.com/ME/Steuben/11-Quiet-Shr-04680/home/188596754,MREIS,1577626,N,Y,44.4666378,-67.9305843
MLS Listing,,Vacant Land,Lot 8 Off Pleasant River Lake Rd,Beddington,ME,04622,88500,,,Beddington,,1756339,,6,,13,Active,,,https://www.redfin.com/ME/Beddington/Lot-8-E-Pleasant-River-Lake-Rd-04622/home/188588226,MREIS,1577573,N,Y,44.850447,-67.9602174
MLS Listing,,Single Family Residential,414 River Bnd,Deblois,ME,04622,450000,3,2.0,Deblois,1944,945252,1986,7,231,17,Active,,,https://www.redfin.com/ME/Deblois/414-River-BND-04622/home/188584021,MREIS,1577517,N,Y,44.7414636,-68.0147304
MLS Listing,,Vacant Land,2120 Cutler Rd,Cutler,ME,04626,84800,,,Cutler,,82764,,8,,,Active,,,https://www.redfin.com/ME/Cutler/2120-Cutler-Rd-04626/home/188569499,MREIS,1577393,N,Y,44.669474,-67.2537159
MLS Listing,,Vacant Land,M2L21 Lakeview Rd,Topsfield,ME,04490,20000,,,Topsfield,,209088,,8,,,Active,,,https://www.redfin.com/ME/Topsfield/M2L21-Lakeview-Rd-Unknown/home/188567027,MREIS,1577374,N,Y,45.4037417,-67.803496
MLS Listing,,Single Family Residential,17 Hopkins Ln,Whiting,ME,04691,218000,2,1.0,Whiting,788,10890,1955,10,277,,Active,,,https://www.redfin.com/ME/Whiting/17-Hopkins-Ln-04691/home/100223008,MREIS,1577251,N,Y,44.7522845,-67.2601409
MLS Listing,,Vacant Land,M2L73A Ridge Rd,Marshfield,ME,04654,190000,,,Marshfield,,2408868,,11,,,Active,,,https://www.redfin.com/ME/Marshfield/M2L73A-Ridge-Rd-04654/home/188542669,MREIS,1577222,N,Y,44.7361003,-67.4638494
MLS Listing,,Single Family Residential,133 Main St,Baileyville,ME,04694,29999,6,6.0,Baileyville,1900,10018,1900,12,16,,Active,,,https://www.redfin.com/ME/Woodland-Washington-County/133-Main-St-04694/home/97598232,MREIS,1577211,N,Y,45.1559331,-67.4062457
MLS Listing,,Mobile/Manufactured Home,1143 North St,Harrington,ME,04643,109500,3,2.0,Harrington,1000,196020,1990,12,110,,Active,,,https://www.redfin.com/ME/Harrington/1143-North-St-04643/home/100340222,MREIS,1577207,N,Y,44.6272762,-67.8099272
MLS Listing,,Single Family Residential,20 Charlotte Rd,Charlotte,ME,04666,325000,4,3.0,Charlotte,5000,87120,1792,12,65,,Active,,,https://www.redfin.com/ME/Charlotte/20-Charlotte-Rd-04666/home/100374537,MREIS,1577204,N,Y,45.0106021,-67.2631504
MLS Listing,,Vacant Land,8-29-1 Ripley Rd,Harrington,ME,04643,23000,,,Harrington,,16117,,12,,,Active,,,https://www.redfin.com/ME/Harrington/829-Ripley-Rd-04643/home/188537884,MREIS,1577193,N,Y,44.5299698,-67.8005996
MLS Listing,,Vacant Land,M40L85 Lyons Rd,Lubec,ME,04652,160000,,,Lubec,,226512,,13,,,Active,,,https://www.redfin.com/ME/Lubec/M40L85-Lyons-Rd-04652/home/181841113,MREIS,1577054,N,Y,44.8608013,-67.0935025
MLS Listing,,Single Family Residential,1 Cecelias Way,Lubec,ME,04652,259990,2,1.5,Lubec,788,24829,1998,13,330,,Active,,,https://www.redfin.com/ME/Lubec/1-Cecelias-Way-04652/home/100155289,MREIS,1577028,N,Y,44.8117078,-66.9881077
MLS Listing,,Single Family Residential,114 Cape Cir,Addison,ME,04606,999000,3,3.0,Addison,2550,87120,2000,15,392,35,Active,,,https://www.redfin.com/ME/Addison/114-Cape-Cir-04606/home/66701774,MREIS,1576917,N,Y,44.4980905,-67.7383798
MLS Listing,,Single Family Residential,2 Norwood Rd,Eastport,ME,04631,195000,3,1.0,Eastport,1104,27007,1975,16,177,,Active,,,https://www.redfin.com/ME/Eastport/2-Norwood-Rd-04631/home/85775134,MREIS,1576800,N,Y,44.9155722,-67.0073366
MLS Listing,,Vacant Land,33 EVERGREEN Dr,Steuben,ME,04680,194500,,,Steuben,,78408,,16,,42,Active,,,https://www.redfin.com/ME/Steuben/33-Evergreen-Dr-04680/home/188463896,MREIS,1576761,N,Y,44.49945,-67.94331
MLS Listing,,Single Family Residential,111 Dodge Rd,Whiting,ME,04691,229900,1,1.0,Whiting,523,67082,1987,17,440,,Active,,,https://www.redfin.com/ME/Whiting/111-Dodge-Rd-04691/home/167083787,MREIS,1576721,N,Y,44.7668642,-67.2234191
MLS Listing,,Vacant Land,0 Patrick Lake Rd,Marion Twp,ME,04628,75000,,,Marion Twp,,87120,,19,,,Active,,,https://www.redfin.com/ME/Marion-Twp/0-Patrick-Lake-RD-04628/home/188371921,MREIS,1576581,N,Y,44.8784105,-67.3169338
MLS Listing,,Single Family Residential,1023 Tibbettstown Rd,Columbia Falls,ME,04623,435000,3,2.0,Columbia Falls,1456,2193246,2003,20,299,,Active,,,https://www.redfin.com/ME/Columbia-Falls/1023-Tibbettstown-Rd-04623/home/85708772,MREIS,1576434,N,Y,44.7185499,-67.7456191
MLS Listing,,Mobile/Manufactured Home,1059 S South Princeton Rd,Princeton,ME,04668,175000,3,2.0,Princeton,1352,435600,1997,22,129,,Active,,,https://www.redfin.com/ME/Princeton/1059-S-Princeton-Rd-04668/home/100353758,MREIS,1576315,N,Y,45.1383465,-67.4955123
MLS Listing,,Vacant Land,Lot 13C Lakeside Rd W,Whiting,ME,04691,75000,,,Whiting,,190792,,22,,,Active,,,https://www.redfin.com/ME/Whiting/Lot-13C-Lakeside-RD-W-04691/home/188222880,MREIS,1576316,N,Y,44.7909119,-67.1755412
MLS Listing,,Single Family Residential,8 Cleveland St,Calais,ME,04619,134900,2,1.0,Calais,783,18295,1957,22,172,,Active,,,https://www.redfin.com/ME/Calais/8-Cleveland-St-04619/home/85698177,MREIS,1576313,N,Y,45.1715479,-67.2878165
MLS Listing,,Single Family Residential,328 Jacksonville Rd,East Machias,ME,04630,179000,4,1.5,East Machias,1360,280962,1975,22,132,,Active,,,https://www.redfin.com/ME/East-Machias/328-Jacksonville-Rd-04630/home/66665877,MREIS,1575691,N,Y,44.759011,-67.3973818
MLS Listing,,Vacant Land,Lot 10 Pidgeon Point Rd,Whiting,ME,04691,60000,,,Whiting,,304920,,23,,21,Active,,,https://www.redfin.com/ME/Whiting/Lot-10-Pidgeon-Point-Rd-04691/home/181172443,MREIS,1576220,N,Y,44.7615269,-67.257012
MLS Listing,,Single Family Residential,37 Water St,Lubec,ME,04652,494900,3,2.0,Lubec,2200,1742,1900,24,225,,Active,,,https://www.redfin.com/ME/Lubec/37-N-Water-St-04652/home/100155390,MREIS,1576153,N,Y,44.8610366,-66.9836135
MLS Listing,,Single Family Residential,18 School St,Lubec,ME,04652,274900,3,1.5,Lubec,1200,3920,1920,24,229,,Active,,,https://www.redfin.com/ME/Lubec/18-School-St-04652/home/100154788,MREIS,1576139,N,Y,44.8603972,-66.98474
MLS Listing,,Multi-Family (2-4 Unit),63 Court St,Machias,ME,04654,58000,5,2.0,Machias,1872,11761,1900,25,31,,Active,,,https://www.redfin.com/ME/Machias/63-Court-St-04654/home/100099351,MREIS,1576110,N,Y,44.7165918,-67.4576481
MLS Listing,,Single Family Residential,101 Roque Bluffs Rd,Jonesboro,ME,04648,295000,2,1.5,Jonesboro,1338,275734,2009,26,220,,Active,,,https://www.redfin.com/ME/Jonesboro/101-Roque-Bluffs-Rd-04648/home/100095355,MREIS,1576069,N,Y,44.662984,-67.545468
MLS Listing,,Single Family Residential,17 Milbridge Rd,Cherryfield,ME,04622,400000,5,1.0,Cherryfield,5228,119354,1900,27,77,,Active,,,https://www.redfin.com/ME/Cherryfield/17-Milbridge-Rd-04622/home/100089696,MREIS,1575922,N,Y,44.59829,-67.927308
MLS Listing,,Single Family Residential,63 Washington St,Baileyville,ME,04694,149900,3,1.0,Baileyville,858,20037,1930,27,175,,Active,,,https://www.redfin.com/ME/Woodland-Washington-County/63-Washington-St-04694/home/66668666,MREIS,1571751,N,Y,45.155616,-67.4106795
MLS Listing,,Single Family Residential,34 Court St,Machias,ME,04654,425000,2,2.0,Machias,1543,9583,1775,28,275,,Active,,,https://www.redfin.com/ME/Machias/34-Court-St-04654/home/82664077,MREIS,1575864,N,Y,44.7172564,-67.4547995
MLS Listing,,Vacant Land,4-2 Black Cow Meadow Rd,Northfield,ME,04654,65000,,,Northfield,,2308680,,29,,,Active,,,https://www.redfin.com/ME/Machias/4-North-St-04654/home/100098834,MREIS,1575699,N,Y,44.7186067,-67.4567217
MLS Listing,,Vacant Land,3-2 Black Cow Mdw,Northfield,ME,04654,65000,,,Northfield,,2047320,,29,,,Active,,,https://www.redfin.com/ME/Machias/3-North-St-04654/home/66704505,MREIS,1575698,N,Y,44.71897,-67.456822
MLS Listing,,Vacant Land,1.1 Noah's Lndg,Marion Twp,ME,04628,250000,,,Marion Twp,,255697,,29,,,Active,,,https://www.redfin.com/ME/Marion/1-1-Noah-s-LNDG-04628/home/188161854,MREIS,1575676,N,Y,44.8784105,-67.3169338
MLS Listing,,Vacant Land,Lot 1.1 Noah's Lndg,Marion Twp,ME,04628,300000,,,Marion Twp,,217800,,29,,,Active,,,https://www.redfin.com/ME/Marion/Lot-1-1-Noah-s-LNDG-04628/home/188161853,MREIS,1575677,N,Y,44.8784105,-67.3169338
MLS Listing,,Vacant Land,Lot 15 Collins Cove Rd,Machiasport,ME,04655,115000,,,Machiasport,,97574,,30,,68,Active,,,https://www.redfin.com/ME/Machiasport/Lot-15-Collins-Cove-Rd-04655/home/176517456,MREIS,1575658,N,Y,44.6321728,-67.4170767
MLS Listing,,Vacant Land,Lot 47 Yoho Head Rd,Machiasport,ME,04655,110000,,,Machiasport,,104544,,30,,38,Active,,,https://www.redfin.com/ME/Machiasport/47-Yoho-Head-Rd-04655/home/66669543,MREIS,1575644,N,Y,44.6403451,-67.3908282
MLS Listing,,Vacant Land,855 & 861 Mason Bay Rd,Jonesport,ME,04649,429000,,,Jonesport,,67082,,30,,,Active,,,https://www.redfin.com/ME/Jonesport/855-Mason-Bay-Rd-04649/home/85709350,MREIS,1575622,N,Y,44.5894928,-67.5645624
MLS Listing,,Vacant Land,Lot 2-20 Yellow Birch Rd,Whiting,ME,04691,55000,,,Whiting,,2178000,,30,,,Active,,,https://www.redfin.com/ME/Whiting/220-Yellow-Birch-Rd-04691/home/188157605,MREIS,1575611,N,Y,44.7828356,-67.173102
MLS Listing,,Vacant Land,M7 L81 Indian River Rd,Jonesport,ME,04649,55000,,,Jonesport,,174240,,32,,,Active,,,https://www.redfin.com/ME/Jonesport/M7-L81-Indian-River-Rd-04649/home/188141840,MREIS,1575502,N,Y,44.5775364,-67.6467782
MLS Listing,,Single Family Residential,46 S Lubec Rd,Lubec,ME,04652,299999,1,1.0,Lubec,1100,14810,1950,33,273,,Active,,,https://www.redfin.com/ME/Lubec/46-S-Lubec-Rd-04652/home/66671953,MREIS,1575469,N,Y,44.8463016,-66.9981646
MLS Listing,,Vacant Land,861 Mason Bay Rd,Jonesport,ME,04649,249000,,,Jonesport,,26136,,33,,,Active,,,https://www.redfin.com/ME/Jonesport/861-Mason-Bay-Rd-04649/home/85709352,MREIS,1575394,N,Y,44.5898234,-67.5644351
MLS Listing,,Single Family Residential,40 Deep Cove Rd,Eastport,ME,04631,825000,3,2.0,Eastport,2603,1126897,1955,35,317,,Active,,,https://www.redfin.com/ME/Eastport/40-Deep-Cove-Rd-04631/home/85775842,MREIS,1575255,N,Y,44.9129923,-67.0224415
MLS Listing,,Vacant Land,356  L53-1 Lead Mine Rd,Lubec,ME,04652,28500,,,Lubec,,87120,,35,,,Active,,,https://www.redfin.com/ME/Lubec/1-Lead-Mine-Rd-04652/home/173164603,MREIS,1575184,N,Y,44.8205655,-67.0743616
MLS Listing,,Single Family Residential,15 Johnson St,Eastport,ME,04631,170000,2,2.0,Eastport,1065,14810,,37,160,,Active,,,https://www.redfin.com/ME/Eastport/15-Johnson-St-04631/home/85775646,MREIS,1574965,N,Y,44.9298969,-67.029476
MLS Listing,,Vacant Land,113 Looks Point Rd,Jonesboro,ME,04648,55000,,,Jonesboro,,41817,,37,,,Active,,,https://www.redfin.com/ME/Jonesboro/113-Looks-Point-Rd-04648/home/100095472,MREIS,1574944,N,Y,44.656811,-67.566418
MLS Listing,,Vacant Land,0 Blackswoods lot 28.1 Rd,Cherryfield,ME,04622,95000,,,Cherryfield,,435600,,37,,,Active,,,https://www.redfin.com/ME/Cherryfield/0-Blacks-Woods-Rd-04622/home/182002900,MREIS,1574933,N,Y,44.5996003,-67.9318033
MLS Listing,,Single Family Residential,28 N Lubec Rd,Lubec,ME,04652,295000,2,2.0,Lubec,1518,29185,1940,38,194,,Active,,,https://www.redfin.com/ME/Lubec/28-N-Lubec-Rd-04652/home/100155039,MREIS,1574908,N,Y,44.8609109,-67.0158672
MLS Listing,,Vacant Land,0 Cutler Road Map 11 Lot 7-1,Cutler,ME,04626,299000,,,Cutler,,348480,,39,,,Active,,,https://www.redfin.com/ME/Cutler/0-Cutler-Road-Map-11-Lot-7-1-04626/home/180278034,MREIS,1574886,N,Y,44.6816093,-67.2513457
MLS Listing,,Single Family Residential,576 Tibbettstown Rd,Columbia Falls,ME,04623,250000,2,1.0,Columbia Falls,1404,357191,1976,39,178,,Active,,,https://www.redfin.com/ME/Columbia-Falls/576-Tibbettstown-Rd-04623/home/85708910,MREIS,1574864,N,Y,44.6904885,-67.7357039
MLS Listing,,Vacant Land,24.3 Ac Ryan Rd,Baileyville,ME,04694,25000,,,Baileyville,,1058508,,40,,,Active,,,https://www.redfin.com/ME/Baileyville/24-3-Ac-Ryan-Rd-04694/home/187550175,MREIS,1572365,N,Y,45.1684818,-67.4256744
MLS Listing,,Vacant Land,p/o 120 Wescogus Rd,Addison,ME,04606,79500,,,Addison,,152460,,40,,,Active,,,https://www.redfin.com/ME/Addison/120-Wescogus-Rd-04606/home/97653718,MREIS,1574762,N,Y,44.6141258,-67.7275285
MLS Listing,,Vacant Land,3 Bayview Dr,Eastport,ME,04631,219000,,,Eastport,,200375,,43,,8,Active,,,https://www.redfin.com/ME/Eastport/3-Bayview-Dr-04631/home/187946297,MREIS,1574485,N,Y,44.9430126,-67.0383046
MLS Listing,,Single Family Residential,322 Ridge Rd,Robbinston,ME,04671,390000,2,2.0,Robbinston,2100,43560,1992,43,186,,Active,,,https://www.redfin.com/ME/Robbinston/322-Ridge-Rd-04671/home/107137845,MREIS,1574438,N,Y,45.0461016,-67.145575
MLS Listing,,Vacant Land,7 Yoho Head Rd,Machiasport,ME,04655,169900,,,Machiasport,,117612,,44,,38,Active,,,https://www.redfin.com/ME/Machiasport/7-Yoho-Head-Rd-04655/home/187907819,MREIS,1574372,N,Y,44.6415798,-67.3887108
MLS Listing,,Vacant Land,42 Ac Smith Ridge Rd,Charlotte,ME,04666,59900,,,Charlotte,,1829520,,45,,,Active,,,https://www.redfin.com/ME/Charlotte/42-Ac-Smith-Ridge-Rd-Unknown/home/187869156,MREIS,1574280,N,Y,44.9771485,-67.2873632
MLS Listing,,Vacant Land,451 Ac Smith Ridge Rd,Charlotte,ME,04666,329900,,,Charlotte,,19645560,,47,,,Active,,,https://www.redfin.com/ME/Charlotte/451-Ac-Smith-Ridge-Rd-Unknown/home/187853712,MREIS,1574210,N,Y,44.9771485,-67.2873632
MLS Listing,,Single Family Residential,130 Us Route 1,Whiting,ME,04691,110000,3,1.5,Whiting,1327,16117,1900,47,83,,Active,,,https://www.redfin.com/ME/Whiting/130-US-1-04691/home/66708083,MREIS,1574185,N,Y,44.791974,-67.173397
MLS Listing,,Vacant Land,Lot #11-1 Carry Ridge Rd,Northfield,ME,04686,70000,,,Northfield,,124581,,48,,,Active,,,https://www.redfin.com/ME/Northfield/Lot-11-1-Carry-Ridge-RD-04654/home/187839894,MREIS,1574049,N,Y,44.8684093,-67.569995
MLS Listing,,Vacant Land,749 Mason Bay Rd Rd,Jonesport,ME,04649,189000,,,Jonesport,,431679,,48,,,Active,,,https://www.redfin.com/ME/Jonesport/749-Mason-Bay-Rd-04649/home/85709290,MREIS,1573996,N,Y,44.5852622,-67.5677902
MLS Listing,,Vacant Land,146 S Lubec Rd,Lubec,ME,04652,130000,,,Lubec,,43560,,49,,,Active,,,https://www.redfin.com/ME/Lubec/146-S-Lubec-Rd-04652/home/182012569,MREIS,1573966,N,Y,44.84044,-66.995731
MLS Listing,,Single Family Residential,930 Cutler Rd,Machiasport,ME,04655,325000,2,2.0,Machiasport,3300,151588,1985,49,98,,Active,,,https://www.redfin.com/ME/Machiasport/930-Cutler-Rd-04655/home/100138276,MREIS,1573952,N,Y,44.70421,-67.332215
MLS Listing,,Vacant Land,Lot#25A-14 Blackwood Ln,Lubec,ME,04652,149900,,,Lubec,,72745,,49,,,Active,,,https://www.redfin.com/ME/Lubec/Lot25A-14-Blackwood-Ln-04652/home/187823771,MREIS,1573905,N,Y,44.8079369,-66.9873778
MLS Listing,,Vacant Land,Lot 13 Collins Cove Rd,Machiasport,ME,04655,139000,,,Machiasport,,121967,,50,,42,Active,,,https://www.redfin.com/ME/Machiasport/13-Collins-Cove-Rd-04655/home/113790555,MREIS,1573828,N,Y,44.632152,-67.418602
MLS Listing,,Single Family Residential,27 Summer Ln,Machiasport,ME,04655,475000,3,2.0,Machiasport,982,388990,2013,50,484,,Active,,,https://www.redfin.com/ME/Machiasport/27-Summer-Ln-04655/home/177198902,MREIS,1573804,N,Y,44.700303,-67.342336
MLS Listing,,Mobile/Manufactured Home,268 Looks Pt,Jonesboro,ME,04648,139000,3,2.0,Jonesboro,1456,43560,1999,50,95,,Active,,,https://www.redfin.com/ME/Jonesboro/268-Looks-Point-Rd-04648/home/100095162,MREIS,1573810,N,Y,44.649268,-67.5566445
MLS Listing,,Vacant Land,lot 110 school Ln,Roque Bluffs,ME,04654,194500,,,Roque Bluffs,,50965,,50,,12,Active,,,https://www.redfin.com/ME/Roque-Bluffs/lot-110-School-Ln-04654/home/187800246,MREIS,1573778,N,Y,44.6388798,-67.4464499
MLS Listing,,Single Family Residential,721 E Beddington Lake Rd,Beddington,ME,04622,279000,3,1.0,Beddington,1080,32670,1971,51,258,4,Active,,,https://www.redfin.com/ME/Beddington/721-E-Beddington-Lake-Rd-04622/home/167846223,MREIS,1573743,N,Y,44.8105452,-68.0334531
MLS Listing,,Vacant Land,Lot #124 Mason Bay Rd,Jonesport,ME,04649,175000,,,Jonesport,,4356000,,51,,,Active,,,https://www.redfin.com/ME/Jonesport/Lot-124-Mason-Bay-Rd-04649/home/187796134,MREIS,1573735,N,Y,44.5808294,-67.5724312
MLS Listing,,Single Family Residential,39 Swiftwater Ln,East Machias,ME,04630,449000,3,1.0,East Machias,2119,739213,2000,51,212,,Active,,,https://www.redfin.com/ME/East-Machias/39-Swift-Water-Ln-04630/home/187795382,MREIS,1573724,N,Y,44.772961,-67.4062135
MLS Listing,,Vacant Land,Lot2A-2 Holway Rd,Machias,ME,04654,217500,,,Machias,,425581,,52,,8,Active,,,https://www.redfin.com/ME/Machias/Lot2A-2-Holway-RD-04654/home/187785701,MREIS,1573631,N,Y,44.7150789,-67.461376
MLS Listing,,Vacant Land,382 Old County Rd,Pembroke,ME,04666,35000,,,Pembroke,,16552,,53,,,Active,,,https://www.redfin.com/ME/Pembroke/382-Old-County-Rd-04666/home/100092005,MREIS,1573602,N,Y,44.9511338,-67.1552844
MLS Listing,,Vacant Land,M18L2etal Pokey Rd,Alexander,ME,04694,99000,,,Alexander,,2918520,,54,,,Active,,,https://www.redfin.com/ME/Alexander/M18L2etal-Pokey-Rd-04694/home/187761002,MREIS,1573550,N,Y,45.1090103,-67.5159022
MLS Listing,,Single Family Residential,388 Boulder Rd,Danforth,ME,04424,169000,2,,Danforth,300,38768,1980,54,563,10,Active,,,https://www.redfin.com/ME/Danforth/388-Boulder-Rd-04424/home/66712813,MREIS,1573530,N,Y,45.6727483,-67.8077485
MLS Listing,,Single Family Residential,61 Church Ln,Marshfield,ME,04654,259000,3,2.0,Marshfield,1310,91476,1912,54,198,,Active,,,https://www.redfin.com/ME/Marshfield/61-Church-Ln-04654/home/97673472,MREIS,1570844,N,Y,44.7358027,-67.4737468
MLS Listing,,Single Family Residential,117 Denbow Rd,Lubec,ME,04652,775000,3,1.0,Lubec,2047,15066532,1970,54,379,,Active,,,https://www.redfin.com/ME/Lubec/117-Denbow-Rd-04652/home/100154635,MREIS,1573461,N,Y,44.8180258,-67.0452756
MLS Listing,,Single Family Residential,1091 Beddington Rd,Deblois,ME,04622,77000,3,1.0,Deblois,900,141570,1901,54,86,,Active,,,https://www.redfin.com/ME/Deblois/1091-Beddington-Rd-04622/home/187640056,MREIS,1572820,N,Y,44.7431692,-68.0174967
MLS Listing,,Single Family Residential,7 River St,Princeton,ME,04668,425000,4,2.0,Princeton,2244,20037,2003,55,189,,Active,,,https://www.redfin.com/ME/Princeton/7-River-St-04668/home/100353600,MREIS,1573310,N,Y,45.2255747,-67.5742279
MLS Listing,,Single Family Residential,6 Smithfield Dr,Machias,ME,04654,225000,3,1.0,Machias,1020,14374,1975,56,221,,Active,,,https://www.redfin.com/ME/Machias/6-Smithfield-Dr-04654/home/100099490,MREIS,1573240,N,Y,44.7047366,-67.4681766
MLS Listing,,Single Family Residential,13 Indian Hill Rd,Marshfield,ME,04654,325000,3,2.0,Marshfield,1680,50529,1975,56,193,,Active,,,https://www.redfin.com/ME/Marshfield/13-Indian-Hill-Rd-04654/home/66682345,MREIS,1573189,N,Y,44.7356369,-67.456823
MLS Listing,,Single Family Residential,450 N Lubec Rd,Lubec,ME,04652,360000,2,2.0,Lubec,1196,1132560,1910,56,301,,Active,,,https://www.redfin.com/ME/Lubec/450-N-Lubec-Rd-04652/home/100153942,MREIS,1573184,N,Y,44.8677401,-67.017264
MLS Listing,,Vacant Land,738 Leighton Point Rd,Pembroke,ME,04666,399000,,,Pembroke,,167706,,57,,,Active,,,https://www.redfin.com/ME/Pembroke/738-Leighton-Point-Rd-04666/home/187671996,MREIS,1573161,N,Y,44.9135268,-67.1333306
MLS Listing,,Single Family Residential,0 Sand Bar Rd,Greenlaw Chopping Twp,ME,04668,309900,1,1.0,Greenlaw Chopping Twp,580,108900,1960,59,534,,Active,,,https://www.redfin.com/ME/Greenlaw-Chopping-Twp/0-Sand-Bar-RD-04668/home/187653467,MREIS,1572949,N,Y,45.1515652,-67.6293499
MLS Listing,,Vacant Land,Map 6 Lot 005 & 011,Calais,ME,04619,375000,,,Calais,,171626,,59,,,Active,,,https://www.redfin.com/ME/Calais/5-Calais-Ave-04619/home/187653466,MREIS,1572947,N,Y,45.1880999,-67.2754108
MLS Listing,,Vacant Land,Lot 6E2 Hanscom Rd,Whitneyville,ME,04654,67500,,,Whitneyville,,261360,,59,,,Active,,,https://www.redfin.com/ME/Whitneyville/6-Hanscom-Rd-04654/home/85729603,MREIS,1572939,N,Y,44.7137593,-67.5157807
MLS Listing,,Condo/Co-op,21 Misty Harbor Ln #204,Cutler,ME,04626,179900,3,2.0,Cutler,1313,1350360,1960,59,137,275,Active,,,https://www.redfin.com/ME/Cutler/21-Misty-Harbour-Ln-04626/unit-204/home/173259264,MREIS,1572938,N,Y,44.6999259,-67.3004224
MLS Listing,,Vacant Land,Lot 20 Houlton Rd,Baileyville,ME,04694,60000,,,Baileyville,,1916640,,63,,,Active,,,https://www.redfin.com/ME/Baileyville/20-Houlton-Rd-04694/home/187604645,MREIS,1572532,N,Y,45.1586368,-67.4222919
