SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,267 Bald Head Rd,Arrowsic,ME,04530,1990000,3,3.0,Arrowsic,3077,214750,2001,14,647,,Active,,,https://www.redfin.com/ME/Arrowsic/267-Bald-Head-Rd-04530/home/100004904,MREIS,1577001,N,Y,43.8386531,-69.7887932
MLS Listing,,Single Family Residential,1585 Main Rd,Phippsburg,ME,04562,475000,3,2.0,Phippsburg,1864,87120,1997,14,255,,Active,,,https://www.redfin.com/ME/Phippsburg/1585-Main-Rd-04562/home/102158862,MREIS,1576991,N,Y,43.7905257,-69.8280233
MLS Listing,,Single Family Residential,1512 Washington St N,Bath,ME,04530,855000,5,3.0,Bath,3740,18730,2006,16,229,,Active,,,https://www.redfin.com/ME/Bath/1512-Washington-St-04530/home/100236307,MREIS,1576798,N,Y,43.9394159,-69.815091
MLS Listing,,Multi-Family (2-4 Unit),23-25 Walker St,Bath,ME,04530,485000,6,2.5,Bath,2909,7840,1890,18,167,,Active,,,https://www.redfin.com/ME/Bath/23-Walker-St-04530/home/100237936,MREIS,1576700,N,Y,43.9133164,-69.8192368
MLS Listing,,Single Family Residential,323 Montsweag Rd,Woolwich,ME,04579,1800000,3,1.0,Woolwich,1620,1219680,1955,18,1111,,Active,,,https://www.redfin.com/ME/Woolwich/323-Montsweag-Rd-04579/home/100157579,MREIS,1576696,N,Y,43.9487298,-69.7298587
MLS Listing,,Vacant Land,44 Bay Field Rd,Woolwich,ME,04579,150000,,,Woolwich,,56192,,20,,,Active,,,https://www.redfin.com/ME/Woolwich/44-Bay-Field-Dr-04579/home/188325210,MREIS,1576495,N,Y,43.9139192,-69.7985042
MLS Listing,,Vacant Land,Lot # 7 Fisher Pond Rd,Woolwich,ME,04579,125000,,,Woolwich,,96703,,21,,25,Active,,,https://www.redfin.com/ME/Woolwich/Lot-7-Fisher-Pond-RD-Unknown/home/188224598,MREIS,1576331,N,Y,43.9187038,-69.8009529
MLS Listing,,Single Family Residential,17 Bailey St,Bath,ME,04530,610000,3,2.5,Bath,2100,3920,2023,24,290,,Active,,,https://www.redfin.com/ME/Bath/17-Bailey-St-04530/home/100235645,MREIS,1576135,N,Y,43.9190975,-69.8213554
MLS Listing,,Single Family Residential,8 Big Pine Dr,Topsham,ME,04086,695000,4,3.0,Topsham,4784,126324,1999,25,145,,Active,November-26-2023 12:00 PM,November-26-2023 01:30 PM,https://www.redfin.com/ME/Topsham/8-Big-Pine-Dr-04086/home/100360100,MREIS,1574997,N,Y,43.9583833,-70.0121555
MLS Listing,,Single Family Residential,705 Cathance Rd,Topsham,ME,04086,415000,2,1.0,Topsham,864,487871,2021,27,480,,Active,,,https://www.redfin.com/ME/Topsham/705-Cathance-Rd-04086/home/173413395,MREIS,1575942,N,Y,43.9869404,-69.9208393
MLS Listing,,Single Family Residential,10 Bailey St,Bath,ME,04530,299000,2,1.5,Bath,1126,3049,1917,27,266,,Active,,,https://www.redfin.com/ME/Bath/10-Bailey-St-04530/home/100235643,MREIS,1575948,N,Y,43.9187847,-69.8216662
MLS Listing,,Single Family Residential,17 Beech St,Richmond,ME,04357,192500,2,2.0,Richmond,1092,2613,1900,28,176,,Active,,,https://www.redfin.com/ME/Richmond/17-Beech-St-04357/home/100221201,MREIS,1575321,N,Y,44.088463,-69.8082069
MLS Listing,,Single Family Residential,1304 Main Rd,Phippsburg,ME,04562,420000,4,2.0,Phippsburg,1280,29620,2023,28,328,,Active,,,https://www.redfin.com/ME/Phippsburg/1304-Main-Rd-04562/home/97620467,MREIS,1575775,N,Y,43.79234,-69.826873
MLS Listing,,Vacant Land,Lot 27-2 Warner Rd,Arrowsic,ME,04530,80000,,,Arrowsic,,139392,,28,,,Active,,,https://www.redfin.com/ME/Arrowsic/27-Warner-Rd-04530/home/188045801,MREIS,1574846,N,Y,43.8918488,-69.7917554
MLS Listing,,Mobile/Manufactured Home,603 Langdon Rd,Richmond,ME,04357,205000,2,2.0,Richmond,924,148104,1989,29,222,,Active,,,https://www.redfin.com/ME/Richmond/603-Langdon-Rd-04357/home/100220734,MREIS,1575679,N,Y,44.1174513,-69.8754599
MLS Listing,,Single Family Residential,359 Augusta Rd,Topsham,ME,04086,374900,4,2.0,Topsham,2212,87120,1971,30,169,,Active,,,https://www.redfin.com/ME/Topsham/359-Augusta-Rd-04086/home/100360752,MREIS,1570255,N,Y,43.9722075,-69.9553984
MLS Listing,,Vacant Land,791 Main Rd,Phippsburg,ME,04562,349000,,,Phippsburg,,238273,,30,,,Active,,,https://www.redfin.com/ME/Phippsburg/791-Main-Rd-04562/home/97621870,MREIS,1575629,N,Y,43.8218263,-69.8151495
MLS Listing,,Single Family Residential,28 Hillcrest Ln,Bowdoinham,ME,04008,659900,2,2.0,Bowdoinham,2600,283140,1991,32,254,,Active,,,https://www.redfin.com/ME/Bowdoinham/28-Hillcrest-Ln-04008/home/100103855,MREIS,1575521,N,Y,44.0465387,-69.8827483
MLS Listing,,Single Family Residential,38 Plummer Rd,Richmond,ME,04357,399900,3,2.0,Richmond,1352,95832,2023,33,296,,Active,,,https://www.redfin.com/ME/Richmond/38-Plummer-Rd-04357/home/188137082,MREIS,1575462,N,Y,44.1316373,-69.8705439
MLS Listing,,Single Family Residential,5 Cross St,Topsham,ME,04086,529000,2,1.0,Topsham,1152,10018,1958,33,459,,Active,,,https://www.redfin.com/ME/Topsham/5-Cross-St-04086/home/188134823,MREIS,1575418,N,Y,43.9351368,-69.9681503
MLS Listing,,Mobile/Manufactured Home,7 Judys Dr,West Bath,ME,04530,175000,2,1.0,West Bath,920,47916,1984,36,190,,Active,,,https://www.redfin.com/ME/West-Bath/7-Judys-Dr-04530/home/100101584,MREIS,1575147,N,Y,43.9052586,-69.8341886
MLS Listing,,Single Family Residential,40 W Chops Point Rd,Bath,ME,04530,589000,3,2.5,Bath,2724,65340,2004,39,216,100,Active,,,https://www.redfin.com/ME/Bath/40-W-Chops-Point-Rd-04530/home/100235486,MREIS,1574874,N,Y,43.9742002,-69.8350667
MLS Listing,,Condo/Co-op,89 Granite Hill Dr Unit D13,Topsham,ME,04086,695000,3,3.0,Topsham,2317,,2015,42,300,295,Active,,,https://www.redfin.com/ME/Topsham/89-Granite-Hill-Dr-04086/unit-D13/home/148414382,MREIS,1574551,N,Y,43.925763,-69.9777053
MLS Listing,,Single Family Residential,67 Tedford Rd,Topsham,ME,04086,269000,4,1.0,Topsham,1550,32234,1890,48,174,,Active,,,https://www.redfin.com/ME/Topsham/67-Tedford-Rd-04086/home/100361296,MREIS,1574073,N,Y,43.9324502,-69.944638
MLS Listing,,Multi-Family (2-4 Unit),5 Sunset Ln,Richmond,ME,04357,350000,4,2.0,Richmond,1848,130680,2005,49,189,,Active,,,https://www.redfin.com/ME/Richmond/5-Sunset-Ln-04357/home/100219646,MREIS,1573991,N,Y,44.147239,-69.875829
MLS Listing,,Single Family Residential,6 Little John Ln,Georgetown,ME,04548,494500,1,1.0,Georgetown,1000,110206,1989,51,495,,Active,,,https://www.redfin.com/ME/Georgetown/6-Little-John-Ln-04548/home/100374315,MREIS,1573736,N,Y,43.85147,-69.7402479
MLS Listing,,Single Family Residential,"6, lot 68 Hunnewell Ln",Woolwich,ME,04579,550000,3,1.0,Woolwich,1512,2035123,1780,61,364,,Active,,,https://www.redfin.com/ME/Woolwich/68-Hunnewell-Ln-04579/home/186064571,MREIS,1572857,N,Y,43.9624707,-69.7255845
MLS Listing,,Single Family Residential,255 Marrtown Rd,Georgetown,ME,04548,724900,4,2.0,Georgetown,3036,43560,1910,62,239,,Active,,,https://www.redfin.com/ME/Georgetown/255-Marrtown-Rd-04548/home/79143743,MREIS,1572676,N,Y,43.7918598,-69.7786361
MLS Listing,,Single Family Residential,38 Forest Glen Ln Lot 36,Topsham,ME,04086,679000,3,2.5,Topsham,2108,12632,2023,65,322,,Active,,,https://www.redfin.com/ME/Topsham/38-Forest-Glen-Ln-04086/unit-36/home/187547598,MREIS,1572334,N,Y,43.9295029,-69.977253
MLS Listing,,Vacant Land,0 Stony Island Road Rd,Bath,ME,04530,499000,,,Bath,,1001880,,65,,,Active,,,https://www.redfin.com/ME/Bath/0-Stony-Island-Rd-04530/home/187538883,MREIS,1572302,N,Y,43.9548312,-69.8581887
MLS Listing,,Single Family Residential,9 Emily St,Topsham,ME,04086,599900,4,2.5,Topsham,4148,87120,1997,67,145,,Active,,,https://www.redfin.com/ME/Topsham/9-Emily-St-04086/home/100358334,MREIS,1571983,N,Y,43.9366733,-69.9916216
MLS Listing,,Vacant Land,848 Old Stage Rd,Woolwich,ME,04579,200000,,,Woolwich,,400751,,68,,,Active,,,https://www.redfin.com/ME/Woolwich/848-Old-Stage-Rd-04579/home/100156758,MREIS,1572168,N,Y,43.974219,-69.742197
MLS Listing,,Vacant Land,118 Main St,Topsham,ME,04086,474000,,,Topsham,,17859,,69,,,Active,,,https://www.redfin.com/ME/Topsham/118-Main-St-04086/home/100361502,MREIS,1572043,N,Y,43.938701,-69.967164
MLS Listing,,Vacant Land,0 Dam Cove Rd,West Bath,ME,04530,240000,,,West Bath,,88862,,72,,,Active,,,https://www.redfin.com/ME/West-Bath/0-Dam-Cove-Rd-04530/home/187433147,MREIS,1571730,N,Y,43.8584528,-69.8531955
MLS Listing,,Condo/Co-op,30 Granite Hill Dr #30,Topsham,ME,04086,449500,3,3.0,Topsham,1580,,2001,72,284,310,Active,,,https://www.redfin.com/ME/Topsham/30-Granite-Hill-Dr-04086/unit-30/home/187363378,MREIS,1571201,N,Y,43.926773,-69.978069
MLS Listing,,Single Family Residential,9 Merganser Ln,Topsham,ME,04086,463900,3,2.0,Topsham,1848,20037,1984,76,251,,Active,,,https://www.redfin.com/ME/Topsham/9-Merganser-Ln-04086/home/100359622,MREIS,1571393,N,Y,43.9321369,-69.9318239
MLS Listing,,Single Family Residential,92 Whistlers Cove Rd,West Bath,ME,04530,925000,3,2.0,West Bath,1100,34412,1970,76,841,,Active,,,https://www.redfin.com/ME/West-Bath/92-Whistlers-Cove-Rd-04530/home/100102482,MREIS,1570706,N,Y,43.8621785,-69.8605789
MLS Listing,,Single Family Residential,8 Spear Dr,Bowdoinham,ME,04008,435000,3,2.0,Bowdoinham,1720,90169,1989,77,253,,Active,,,https://www.redfin.com/ME/Bowdoinham/8-Spear-Dr-04008/home/100103495,MREIS,1570960,N,Y,44.0385838,-69.8994707
MLS Listing,,Vacant Land,"# 0 Arthur Reno Senior Rd",West Bath,ME,04530,44900,,,West Bath,,48787,,78,,,Active,,,https://www.redfin.com/ME/West-Bath/0-Arthur-J-Reno-Sr-Rd-04530/home/187342913,MREIS,1571049,N,Y,43.9041013,-69.8562653
MLS Listing,,Single Family Residential,1233 Meadow Rd,Bowdoin,ME,04287,179900,4,1.0,Bowdoin,1774,129808,1940,79,101,,Active,,,https://www.redfin.com/ME/Bowdoin/1233-Meadow-Rd-04287/home/97725203,MREIS,1570945,N,Y,44.0261191,-69.9709126
MLS Listing,,Single Family Residential,7 Church St,Richmond,ME,04357,419000,4,2.0,Richmond,2016,13068,1850,79,208,,Active,,,https://www.redfin.com/ME/Richmond/7-Church-St-04357/home/66708689,MREIS,1570128,N,Y,44.0867841,-69.8011952
MLS Listing,,Single Family Residential,1537 Washington St,Bath,ME,04530,825000,3,2.0,Bath,2028,15681,1954,83,407,,Active,,,https://www.redfin.com/ME/Bath/1537-Washington-St-04530/home/100236776,MREIS,1570299,N,Y,43.9433464,-69.8139228
MLS Listing,,Vacant Land,10 Rotunda Hill Rd,Georgetown,ME,04548,875000,,,Georgetown,,225205,,94,,175,Active,,,https://www.redfin.com/ME/Georgetown/10-Island-Hill-Rd-04548/home/186925158,MREIS,1569369,N,Y,43.8459374,-69.7858566
MLS Listing,,Vacant Land,11 Rotunda Hill Rd,Georgetown,ME,04548,295000,,,Georgetown,,196020,,99,,175,Active,,,https://www.redfin.com/ME/Georgetown/11-Island-Hill-Rd-04548/home/186516184,MREIS,1568853,N,Y,43.8459374,-69.7858566
MLS Listing,,Multi-Family (5+ Unit),57 Winter St,Topsham,ME,04086,1500000,15,10.0,Topsham,9126,43560,1905,100,164,,Active,,,https://www.redfin.com/ME/Topsham/57-Winter-St-04086/home/100358566,MREIS,1567260,N,Y,43.9277484,-69.9740778
MLS Listing,,Single Family Residential,1028 Lewiston Rd,Topsham,ME,04086,299000,2,1.0,Topsham,828,357191,1936,105,361,,Active,,,https://www.redfin.com/ME/Topsham/1028-Lewiston-Rd-04086/home/100359714,MREIS,1568235,N,Y,43.9837943,-70.0359307
MLS Listing,,Single Family Residential,10 Heffron Ln,Georgetown,ME,04548,175000,0,,Georgetown,992,43124,1973,110,176,,Active,,,https://www.redfin.com/ME/Georgetown/10-Heffron-Ln-04548/home/100373279,MREIS,1567654,N,Y,43.8323809,-69.7548017
MLS Listing,,Vacant Land,LOT 7-1 Wrong Way Dr,Phippsburg,ME,04562,290000,,,Phippsburg,,352836,,113,,,Active,,,https://www.redfin.com/ME/Phippsburg/LOT-7-1-Wrong-Way-DR-04562/home/186282430,MREIS,1567338,N,Y,43.820638,-69.8147684
MLS Listing,,Single Family Residential,10 Savage Rd,Richmond,ME,04357,469900,3,1.5,Richmond,3984,118047,1968,116,118,,Active,,,https://www.redfin.com/ME/Richmond/10-Savage-Rd-04357/home/100220544,MREIS,1566791,N,Y,44.1101449,-69.8320124
MLS Listing,,Single Family Residential,45A Shell Rd,Phippsburg,ME,04562,2125000,9,11.5,Phippsburg,4026,38332,1900,119,528,,Active,,,https://www.redfin.com/ME/Phippsburg/45A-Shell-Rd-04562/home/186215245,MREIS,1566615,N,Y,43.7634354,-69.8634385
MLS Listing,,Single Family Residential,45B Shell Rd,Phippsburg,ME,04562,1225000,3,3.5,Phippsburg,3776,45738,1900,119,324,,Active,,,https://www.redfin.com/ME/Phippsburg/45-Shell-Rd-04562/home/97621066,MREIS,1566617,N,Y,43.7916,-69.8307
MLS Listing,,Vacant Land,Lot A Carding Machine Rd,Richmond,ME,04357,49999,,,Richmond,,56192,,128,,,Active,,,https://www.redfin.com/ME/Richmond/Lot-A-Carding-Machine-Rd-04357/home/186131392,MREIS,1565598,N,Y,44.0853497,-69.8321594
MLS Listing,,Vacant Land,Lot 4 Town Line Ln,West Bath,ME,04530,125000,,,West Bath,,113256,,128,,,Active,,,https://www.redfin.com/ME/West-Bath/Lot-4-Town-Line-LN-04530/home/179647852,MREIS,1565519,N,Y,43.8750808,-69.859214
MLS Listing,,Single Family Residential,1058 Main St,Bowdoin,ME,04287,108500,0,,Bowdoin,4900,6534,,128,22,,Active,,,https://www.redfin.com/ME/Bowdoin/1058-Main-St-04287/home/97726245,MREIS,1564829,N,Y,44.0366954,-69.9734262
MLS Listing,,Vacant Land,00 Skillings Dr,Woolwich,ME,04579,215000,,,Woolwich,,958320,,134,,,Active,,,https://www.redfin.com/ME/Woolwich/0-Skillings-Dr-04579/home/186064555,MREIS,1552865,N,Y,43.9899394,-69.8074681
MLS Listing,,Single Family Residential,,Phippsburg,ME,04562,1000000,3,1.0,,2140,1110780,1810,140,467,,Active,,,https://www.redfin.com/ME/Phippsburg/Undisclosed-address-04562/home/185698231,MREIS,1561640,N,Y,43.820638,-69.8147684
MLS Listing,,Single Family Residential,54 Seguinland Rd,Georgetown,ME,04548,175000,2,,Georgetown,508,7405,1950,142,344,,Active,,,https://www.redfin.com/ME/Georgetown/54-Seguinland-Rd-04548/home/100373194,MREIS,1564154,N,Y,43.8138138,-69.7241629
MLS Listing,,Single Family Residential,6 Hunnewell Ln,Woolwich,ME,04579,350000,3,1.0,Woolwich,1512,87120,1780,145,231,,Active,,,https://www.redfin.com/ME/Woolwich/6-Hunnewell-Ln-04579/home/100157455,MREIS,1563921,N,Y,43.962156,-69.726535
MLS Listing,,Vacant Land,Lot #1 Wolf Ridge Rd,Woolwich,ME,04579,175000,,,Woolwich,,87120,,146,,,Active,,,https://www.redfin.com/ME/Woolwich/Lot-1-Wolf-Ridge-RD-Unknown/home/185952086,MREIS,1563786,N,Y,43.9187038,-69.8009529
MLS Listing,,Vacant Land,Lot #3 Wolf Ridge Rd,Woolwich,ME,04579,239000,,,Woolwich,,217800,,146,,,Active,,,https://www.redfin.com/ME/Woolwich/Lot-3-Wolf-Ridge-RD-Unknown/home/185952084,MREIS,1563793,N,Y,43.9187038,-69.8009529
MLS Listing,,Vacant Land,Lot #2 Wolf Ridge Rd,Woolwich,ME,04579,250000,,,Woolwich,,217800,,146,,,Active,,,https://www.redfin.com/ME/Woolwich/Lot-2-Wolf-Ridge-RD-Unknown/home/185952083,MREIS,1563791,N,Y,43.9187038,-69.8009529
MLS Listing,,Single Family Residential,3 Alexander Reed Rd,Richmond,ME,04357,455000,6,3.0,Richmond,2874,10890,1906,147,158,,Active,,,https://www.redfin.com/ME/Richmond/3-Alexander-Reed-Rd-04357/home/100220905,MREIS,1563674,N,Y,44.0892618,-69.8050772
MLS Listing,,Vacant Land,187 Marston Rd,Richmond,ME,04357,55000,,,Richmond,,163350,,153,,,Active,,,https://www.redfin.com/ME/Richmond/187-Marston-Rd-04357/home/100220793,MREIS,1562986,N,Y,44.1590003,-69.8117147
MLS Listing,,Single Family Residential,56 Cove Rd,Georgetown,ME,04548,795000,3,3.0,Georgetown,1976,103237,1996,157,402,,Active,,,https://www.redfin.com/ME/Georgetown/56-Cove-Rd-04548/home/100373083,MREIS,1562448,N,Y,43.84217,-69.729988
MLS Listing,,Vacant Land,0 Austin Rd,West Bath,ME,04530,200000,,,West Bath,,158994,,163,,,Active,,,https://www.redfin.com/ME/West-Bath/0-Austin-Rd-04530/home/184926721,MREIS,1555291,N,Y,43.8803186,-69.8476117
MLS Listing,,Mobile/Manufactured Home,15 Rays Dr,Woolwich,ME,04579,164900,2,1.5,Woolwich,1092,121967,1986,174,151,,Active,,,https://www.redfin.com/ME/Woolwich/15-Rays-Dr-04579/home/100156789,MREIS,1556334,N,Y,43.9796736,-69.7226532
MLS Listing,,Vacant Land,Lot 25A Webber Rd,Georgetown,ME,04548,1900000,,,Georgetown,,457380,,181,,,Active,,,https://www.redfin.com/ME/Georgetown/25-Webber-Rd-04548/home/185524226,MREIS,1560126,N,Y,43.8515087,-69.7430066
MLS Listing,,Single Family Residential,1158 West Rd,Bowdoin,ME,04287,1100000,4,4.5,Bowdoin,5551,453024,2008,191,198,,Active,,,https://www.redfin.com/ME/Bowdoin/1158-West-Rd-04287/home/66684136,MREIS,1558964,N,Y,44.1203077,-70.0003468
MLS Listing,,Single Family Residential,Lot #9 Halcyon Dr,Topsham,ME,04086,763000,3,2.5,Topsham,2137,65340,2023,194,357,,Active,,,https://www.redfin.com/ME/Topsham/Lot-9-Halcyon-Dr-04086/home/185402142,MREIS,1558702,N,Y,43.9931711,-69.9513656
MLS Listing,,Vacant Land,008 Ridge Rd,Bowdoinham,ME,04008,99000,,,Bowdoinham,,130680,,197,,,Active,,,https://www.redfin.com/ME/Bowdoinham/8-Ridge-Rd-04008/home/184269739,MREIS,1555187,N,Y,44.0099362,-69.8934678
MLS Listing,,Vacant Land,0 Trott Rd,Woolwich,ME,04579,275000,,,Woolwich,,3825439,,205,,,Active,,,https://www.redfin.com/ME/Woolwich/0-Trott-Rd-04579/home/185280351,MREIS,1557506,N,Y,43.9874108,-69.7691923
MLS Listing,,Vacant Land,29 Old Pine Way,West Bath,ME,04530,555000,,,West Bath,,303613,,210,,,Active,,,https://www.redfin.com/ME/West-Bath/29-Old-Pine-Way-04530/home/100102675,MREIS,1557123,N,Y,43.900319,-69.873259
MLS Listing,,Single Family Residential,888 Middle St,Bath,ME,04530,1325000,8,7.5,Bath,4598,19166,1843,212,288,,Active,,,https://www.redfin.com/ME/Bath/888-Middle-St-04530/home/66683459,MREIS,1556960,N,Y,43.9160982,-69.8181653
MLS Listing,,Single Family Residential,0 Sagamore Dr #1,Phippsburg,ME,04562,589000,3,2.0,Phippsburg,1882,7971480,2023,225,313,300,Active,,,https://www.redfin.com/ME/Phippsburg/0-Sagamore-Dr-04562/unit-1/home/171387101,MREIS,1555872,N,Y,43.7591293,-69.8116404
MLS Listing,,Vacant Land,"3,5 Sagamore (#3 or #5) Dr",Phippsburg,ME,04562,49900,,,Phippsburg,,5227,,235,,300,Active,,,https://www.redfin.com/ME/Phippsburg/3-5-Sagamore-3-or-5-DR-04562/home/184783974,MREIS,1554400,N,Y,43.820638,-69.8147684
MLS Listing,,Vacant Land,Lot 06 Sara's Way,Bowdoinham,ME,04008,85500,,,Bowdoinham,,69696,,247,,58,Active,,,https://www.redfin.com/ME/Bowdoinham/Lot-06-Sara-s-WAY-04008/home/182021827,MREIS,1554238,N,Y,44.0091821,-69.8968927
MLS Listing,,Vacant Land,369 Barley Neck Rd,Woolwich,ME,04579,110000,,,Woolwich,,65340,,256,,,Active,,,https://www.redfin.com/ME/Woolwich/369-Barley-Neck-Rd-04579/home/100156710,MREIS,1553746,N,Y,43.917573,-69.7789692
MLS Listing,,Single Family Residential,Lot 1 Halcyon Dr,Topsham,ME,04086,599000,2,2.0,Topsham,1281,65340,2023,264,468,,Active,,,https://www.redfin.com/ME/Topsham/Lot-1-Halcyon-Dr-04086/home/184607366,MREIS,1553266,N,Y,43.9931711,-69.9513656
MLS Listing,,Single Family Residential,Lot #32 Forest Glen Ln,Topsham,ME,04086,699000,3,2.0,Topsham,1703,14374,2023,309,410,,Active,,,https://www.redfin.com/ME/Topsham/32-Frost-Ln-04086/home/100362043,MREIS,1551069,N,Y,43.9280664,-69.9602189
MLS Listing,,Single Family Residential,502 Langdon Rd,Richmond,ME,04357,499000,2,1.5,Richmond,1075,439956,1998,357,464,,Active,,,https://www.redfin.com/ME/Richmond/502-Langdon-Rd-04357/home/100220722,MREIS,1548576,N,Y,44.111566,-69.867579
