SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,243 Cow Hill Rd #6,Bartlett,NH,03812,399900,1,1.0,Bartlett,750,,1973,1,533,264,Active,,,https://www.redfin.com/NH/Bartlett/243-Cow-Hl-Rd-03812/unit-6/home/88024679,PrimeMLS,4978367,N,Y,44.0823859,-71.2280148
MLS Listing,,Single Family Residential,5 Emerson Rd,Ossipee,NH,03864,329000,3,1.0,Ossipee,1438,47916,1930,2,229,,Active,,,https://www.redfin.com/NH/Ossipee/5-Emerson-Rd-03864/home/88135184,PrimeMLS,4978245,N,Y,43.691031,-71.113971
MLS Listing,,Condo/Co-op,1014 W Side Rd #8,Conway,NH,03860,245000,2,1.0,Conway,900,,1984,3,272,192,Active,,,https://www.redfin.com/NH/North-Conway/1014-W-Side-Rd-03860/unit-8/home/103015851,PrimeMLS,4978195,N,Y,44.0039547,-71.1299479
MLS Listing,,Vacant Land,46 Winchester Ln Lot 46,Tuftonboro,NH,03850,145000,,,Tuftonboro,,45738,,3,,42,Active,,,https://www.redfin.com/NH/Tuftonboro/46-Winchester-LN-03850/unit-46/home/188621309,PrimeMLS,4978193,N,Y,43.70233525877586,-71.30210117492676
MLS Listing,,Single Family Residential,1239 Center St,Wolfeboro,NH,03894,589900,3,2.5,Wolfeboro,1781,43560,2023,4,331,,Active,,,https://www.redfin.com/NH/Wolfeboro/1239-Center-St-03894/home/63528974,PrimeMLS,4978161,N,Y,43.654071,-71.160131
MLS Listing,,Condo/Co-op,4 Foxglove Ln,Wolfeboro,NH,03894,629900,3,2.0,Wolfeboro,2304,,1996,5,273,520,Active,December-2-2023 11:00 AM,December-2-2023 01:00 PM,https://www.redfin.com/NH/Wolfeboro/4-Foxglove-Ln-03894/home/88067997,PrimeMLS,4978143,N,Y,43.591471,-71.241467
MLS Listing,,Single Family Residential,276 Castle Shore Rd,Moultonborough,NH,03254,3875000,4,4.5,Moultonborough,5100,50529,2003,5,760,,Active,,,https://www.redfin.com/NH/Moultonborough/276-Castle-Shore-Rd-03254/home/88241696,PrimeMLS,4978127,N,Y,43.718874,-71.3597661
MLS Listing,,Mobile/Manufactured Home,39 Willow Ave,Tuftonboro,NH,03816,81900,2,1.5,Tuftonboro,1376,,1973,5,60,310,Active,,,https://www.redfin.com/NH/Center-Tuftonboro/39-Willow-Ave-03816/home/88223254,PrimeMLS,4978084,N,Y,43.657534,-71.2506049
MLS Listing,,Single Family Residential,1515 Province Lake Rd,Effingham,NH,03882,299900,3,1.0,Effingham,1768,69696,1850,5,170,,Active,,,https://www.redfin.com/NH/Effingham/1515-Province-Lake-Rd-03882/home/88123296,PrimeMLS,4978081,N,Y,43.7133472,-70.9844461
MLS Listing,,Single Family Residential,646 Acton Ridge Rd,Wakefield,NH,03872,798000,4,2.0,Wakefield,2500,38332,1975,5,319,,Active,,,https://www.redfin.com/NH/East-Wakefield/646-Acton-Ridge-Rd-03830/home/88108307,PrimeMLS,4978041,N,Y,43.6040108,-70.9898886
MLS Listing,,Single Family Residential,18 Hermit Cove Rd,Moultonborough,NH,03254,1765000,4,3.5,Moultonborough,4531,35719,1988,6,390,17,Active,,,https://www.redfin.com/NH/Moultonborough/18-Hermit-Cove-Rd-03254/home/103717218,PrimeMLS,4978008,N,Y,43.6822169,-71.3736151
MLS Listing,,Vacant Land,30D Chase Rd,Sandwich,NH,03259,160000,,,Sandwich,,696960,,6,,,Active,,,https://www.redfin.com/NH/North-Sandwich/30-Chase-Rd-03259/home/188590773,PrimeMLS,4977983,N,Y,43.884048,-71.3822655
MLS Listing,,Vacant Land,Alden Washburn Dr Lot 2,Tamworth,NH,03886,60000,,,Tamworth,,110206,,6,,104,Active,,,https://www.redfin.com/NH/Tamworth/Alden-Washburn-Dr-03886/unit-2/home/108277837,PrimeMLS,4977976,N,Y,43.855300000001,-71.2542
MLS Listing,,Vacant Land,256 Mountain Rd,Tuftonboro,NH,03816,209000,,,Tuftonboro,,96267,,6,,,Active,,,https://www.redfin.com/NH/Center-Tuftonboro/256-Mountain-Rd-03816/home/88222911,PrimeMLS,4977971,N,Y,43.705083,-71.253064
MLS Listing,,Single Family Residential,116 Samuel Hale Dr,Hales Location,NH,03860,775000,3,2.5,Hales Location,2481,28749,2000,6,312,229,Active,,,https://www.redfin.com/NH/Hales-Location/116-Samuel-Hale-Dr-03860/home/88260700,PrimeMLS,4977951,N,Y,44.042556,-71.165072
MLS Listing,,Single Family Residential,13 Thusis Rd,Madison,NH,03849,724900,3,2.5,Madison,2256,43560,2023,6,321,,Active,,,https://www.redfin.com/NH/Madison/13-Thusis-Rd-03849/home/88270080,PrimeMLS,4977946,N,Y,43.935207,-71.122525
MLS Listing,,Single Family Residential,22 Lincoln Cir,Conway,NH,03813,619900,3,2.5,Conway,2648,55756,2005,6,234,,Active,,,https://www.redfin.com/NH/Center-Conway/22-Lincoln-Cir-03813/home/103012419,PrimeMLS,4977943,N,Y,43.9908861,-71.0386981
MLS Listing,,Single Family Residential,89 Birch Ln,Moultonborough,NH,03254,519900,3,2.5,Moultonborough,2560,47916,1988,7,203,,Active,,,https://www.redfin.com/NH/Moultonborough/89-Birch-Ln-03254/home/96605058,PrimeMLS,4977788,N,Y,43.711847,-71.4351733
MLS Listing,,Vacant Land,N Hampshire Ridge Rd #110,Jackson,NH,03846,289000,,,Jackson,,74052,,9,,,Active,,,https://www.redfin.com/NH/Jackson/110-N-Hampshire-Ridge-Rd-03846/unit-110/home/172746641,PrimeMLS,4977681,N,Y,44.1559355,-71.1572274
MLS Listing,,Single Family Residential,14 Moody Pond Rd,Ossipee,NH,03814,469000,4,3.5,Ossipee,3477,228254,2000,9,135,,Active,,,https://www.redfin.com/NH/Center-Ossipee/14-Moody-Pond-Rd-03814/home/88137372,PrimeMLS,4977673,N,Y,43.772049,-71.21868
MLS Listing,,Vacant Land,62 Whittier Hwy,Sandwich,NH,03227,675000,,,Sandwich,,5227200,,9,,,Active,,,https://www.redfin.com/NH/Sandwich/62-Whittier-HWY-03227/home/188554344,PrimeMLS,4977635,N,Y,43.78838160248264,-71.37778240197754
MLS Listing,,Single Family Residential,13 Ludwig Strasse,Bartlett,NH,03838,415000,2,1.0,Bartlett,968,25264,1967,10,429,,Active,,,https://www.redfin.com/NH/Bartlett/13-Ludwig-Strasse-03812/home/88022301,PrimeMLS,4977569,N,Y,44.123076,-71.185418
MLS Listing,,Single Family Residential,1287 Bear Camp Hwy,Tamworth,NH,03883,399999,2,2.0,Tamworth,1648,25264,1955,11,243,,Active,,,https://www.redfin.com/NH/South-Tamworth/1287-Bearcamp-Hwy-03883/home/181768061,PrimeMLS,4977513,N,Y,43.8267199,-71.3196721
MLS Listing,,Vacant Land,0 Landsdown Ln,Conway,NH,03818,55000,,,Conway,,35719,,11,,,Active,,,https://www.redfin.com/NH/Conway/0-Landsdown-Ln-03818/home/188542478,PrimeMLS,4977507,N,Y,43.9340438,-71.1042666
MLS Listing,,Single Family Residential,107 John Hodgdon Rd,Ossipee,NH,03864,175000,3,1.0,Ossipee,910,436471,1996,12,192,,Active,,,https://www.redfin.com/NH/Ossipee/107-John-Hodgdon-Rd-03864/home/88135999,PrimeMLS,4977492,N,Y,43.67036,-71.055414
MLS Listing,,Single Family Residential,154 NH Route 16A,Bartlett,NH,03845,455000,3,2.0,Bartlett,1596,19602,1936,12,285,,Active,,,https://www.redfin.com/NH/Intervale/154-NH-Route-16A-03845/home/88021916,PrimeMLS,4977478,N,Y,44.08763,-71.142936
MLS Listing,,Condo/Co-op,104 Grand Summit Rd #221,Bartlett,NH,03812,3000,1,1.0,Bartlett,349,,1997,13,9,216,Active,,,https://www.redfin.com/NH/Bartlett/104-Grand-Summit-Dr-03812/unit-221/home/188520050,PrimeMLS,4977380,N,Y,44.0768823,-71.2516849
MLS Listing,,Single Family Residential,129 Towle Farm Rd,Wakefield,NH,03830,312000,3,1.0,Wakefield,664,35719,1957,13,470,38,Active,,,https://www.redfin.com/NH/East-Wakefield/129-Towle-Farm-Rd-03830/home/88106612,PrimeMLS,4977374,N,Y,43.6818451,-70.9936095
MLS Listing,,Condo/Co-op,104 Grand Summit Rd #331,Bartlett,NH,03812,9500,1,1.0,Bartlett,1050,,1997,13,9,794,Active,,,https://www.redfin.com/NH/Bartlett/104-Grand-Summit-Dr-03812/unit-331/home/184474797,PrimeMLS,4977373,N,Y,44.0768823,-71.2516849
MLS Listing,,Condo/Co-op,104 Grand Summit Rd Unit 210-212,Bartlett,NH,03812,6500,1,1.0,Bartlett,885,,1997,13,7,429,Active,,,https://www.redfin.com/NH/Bartlett/104-Grand-Summit-Dr-03812/unit-210-212/home/188519554,PrimeMLS,4977365,N,Y,44.0768823,-71.2516849
MLS Listing,,Vacant Land,00 Shaker Jerry Rd,Moultonborough,NH,03254,189000,,,Moultonborough,,304920,,13,,33,Active,,,https://www.redfin.com/NH/Moultonborough/0-Shaker-Jerry-Rd-03254/home/187192318,PrimeMLS,4977346,N,Y,43.7012099,-71.4011954
MLS Listing,,Condo/Co-op,38 Lake Shore Dr #10,Moultonborough,NH,03254,1375000,3,2.0,Moultonborough,1956,,1980,13,703,150,Active,,,https://www.redfin.com/NH/Moultonborough/38-Lake-Shore-Dr-03254/unit-10/home/103717902,PrimeMLS,4977270,N,Y,43.7101029,-71.452485
MLS Listing,,Townhouse,7 Woodland Pnes #7,Bartlett,NH,03845,420000,3,1.5,Bartlett,1229,,1981,13,342,200,Active,,,https://www.redfin.com/NH/Bartlett/7-Woodland-Pines-Rd-03812/unit-7/home/188507497,PrimeMLS,4977256,N,Y,44.0979038,-71.1526563
MLS Listing,,Condo/Co-op,104 Grand Summit Rd Unit 215-217,Bartlett,NH,03812,6000,1,1.0,Bartlett,782,,1997,14,8,429,Active,,,https://www.redfin.com/NH/Bartlett/104-Grand-Summit-Dr-03812/unit-215-217/home/188501729,PrimeMLS,4977192,N,Y,44.0768823,-71.2516849
MLS Listing,,Condo/Co-op,104 Grand Summit Rd Unit 342-344,Bartlett,NH,03812,6500,1,1.0,Bartlett,972,,1997,14,7,614,Active,,,https://www.redfin.com/NH/Bartlett/104-Grand-Summit-Dr-03812/unit-342-344/home/188501374,PrimeMLS,4977188,N,Y,44.0768823,-71.2516849
MLS Listing,,Vacant Land,6 Mile High Cir,Ossipee,NH,03864,59000,,,Ossipee,,51836,,14,,,Active,,,https://www.redfin.com/NH/Ossipee/6-Mile-High-Cir-03864/home/172746646,PrimeMLS,4977130,N,Y,43.827906,-71.179795
MLS Listing,,Single Family Residential,674 Wakefield Rd,Wakefield,NH,03887,439900,3,1.0,Wakefield,1248,217800,1960,14,352,,Active,,,https://www.redfin.com/NH/Union/674-Wakefield-Rd-03887/home/88107051,PrimeMLS,4977125,N,Y,43.516488,-71.02563
MLS Listing,,Single Family Residential,22 Sleepy Hollow Rd,Wolfeboro,NH,03894,450000,3,2.0,Wolfeboro,1754,43995,1997,15,257,,Active,,,https://www.redfin.com/NH/Wolfeboro/22-Sleepy-Hollow-Rd-03894/home/88066316,PrimeMLS,4977055,N,Y,43.5577884,-71.1738771
MLS Listing,,Condo/Co-op,104 Grand Summit Rd Unit 134-136,Bartlett,NH,03812,6000,1,1.0,Bartlett,885,,1997,15,7,474,Active,,,https://www.redfin.com/NH/Bartlett/104-Grand-Summit-Dr-03812/unit-134-136/home/188478817,PrimeMLS,4977036,N,Y,44.0768823,-71.2516849
MLS Listing,,Condo/Co-op,104 Grand Summit Rd Unit 256-258,Bartlett,NH,03812,6500,1,1.0,Bartlett,782,,1997,15,8,285,Active,,,https://www.redfin.com/NH/Bartlett/104-Grand-Summit-Dr-03812/unit-256-258/home/188477593,PrimeMLS,4977033,N,Y,44.0768823,-71.2516849
MLS Listing,,Single Family Residential,47 E Side Dr,Ossipee,NH,03864,420000,3,2.0,Ossipee,1344,43560,2023,15,313,,Active,,,https://www.redfin.com/NH/Ossipee/47-E-Side-Dr-03864/home/88135689,PrimeMLS,4976962,N,Y,43.709505,-71.10418
MLS Listing,,Single Family Residential,23 Balsam Dr,Jackson,NH,03846,459900,2,1.5,Jackson,1192,21344,1969,16,386,,Active,,,https://www.redfin.com/NH/Jackson/23-Balsam-Dr-03846/home/88054508,PrimeMLS,4976942,N,Y,44.139609,-71.157486
MLS Listing,,Single Family Residential,92 Duprey Rd,Conway,NH,03860,680000,4,2.5,Conway,2560,22215,2012,16,266,,Active,,,https://www.redfin.com/NH/North-Conway/92-Duprey-Rd-03860/home/88123969,PrimeMLS,4976844,N,Y,44.0403974,-71.1196923
MLS Listing,,Single Family Residential,103 Moat View Dr,Albany,NH,03818,849000,3,3.0,The Moats,2948,107157,1992,16,288,,Active,,,https://www.redfin.com/NH/Albany/103-Moat-View-Dr-03818/home/88268809,MLS PIN,73177609,N,Y,43.9889773,-71.1674177
MLS Listing,,Single Family Residential,1313 Canal Rd,Wakefield,NH,03872,425000,5,2.0,Wakefield,1528,108900,1920,17,278,17,Active,,,https://www.redfin.com/NH/Sanbornville/1313-Canal-Rd-03872/home/88106930,PrimeMLS,4976808,N,Y,43.56933,-70.972897
MLS Listing,,Condo/Co-op,19 Saco St #65,Conway,NH,03813,195000,2,1.0,Conway,984,,1987,17,198,395,Active,,,https://www.redfin.com/NH/Center-Conway/19-Saco-St-03813/unit-65/home/96452992,PrimeMLS,4976802,N,Y,43.984664,-71.085601
MLS Listing,,Single Family Residential,39 Briggs Ln,Fryeburg,ME,04037,179900,3,1.5,Fryeburg,1164,15245,1974,18,155,58,Active,,,https://www.redfin.com/ME/Fryeburg/39-Briggs-Ln-04037/home/97662002,PrimeMLS,4976784,N,Y,44.1078761,-71.001897
MLS Listing,,Single Family Residential,110 Charles Perry Rd,Freedom,NH,03836,624900,4,3.0,Freedom,1713,629442,1800,19,365,,Active,,,https://www.redfin.com/NH/Freedom/110-Charles-Perry-Rd-03836/home/88258953,PrimeMLS,4976722,N,Y,43.8461354,-71.034903
MLS Listing,,Single Family Residential,167 Long Island Rd,Moultonborough,NH,03254,1295000,2,1.0,Moultonborough,957,374616,2012,19,1353,,Active,,,https://www.redfin.com/NH/Moultonborough/167-Long-Island-Rd-03254/home/96650269,PrimeMLS,4976718,N,Y,43.656652,-71.3437469
MLS Listing,,Single Family Residential,100 Circuit Rd,Ossipee,NH,03864,395000,2,1.0,Ossipee,,490921,2022,19,,,Active,,,https://www.redfin.com/NH/Ossipee/100-Circuit-Rd-03864/home/88136008,PrimeMLS,4976691,N,Y,43.69064,-71.044117
MLS Listing,,Single Family Residential,14 Bean Smith Dr,Effingham,NH,03882,439000,3,1.0,Effingham,1664,217800,1985,19,264,21,Active,,,https://www.redfin.com/NH/Effingham/14-Bean-Smith-Dr-03882/home/88123412,PrimeMLS,4976684,N,Y,43.750587,-71.124212
MLS Listing,,Single Family Residential,44 Alpendorf Loop,Bartlett,NH,03845,649000,3,2.5,Bartlett,1392,18295,1978,19,466,,Active,,,https://www.redfin.com/NH/Intervale/44-Alpendorf-Loop-03845/home/181364469,PrimeMLS,4976664,N,Y,44.0839467,-71.1305652
MLS Listing,,Single Family Residential,38 Mirror lake Dr,Tuftonboro,NH,03853,529900,2,2.0,Tuftonboro,2080,32670,2023,20,255,54,Active,,,https://www.redfin.com/NH/Mirror-Lake/38-Mirror-Lake-Dr-03853/home/88222629,PrimeMLS,4976601,N,Y,43.631913,-71.270051
MLS Listing,,Mobile/Manufactured Home,10 Lamp St,Conway,NH,03818,175000,2,1.0,Conway,968,,2017,20,181,,Active,,,https://www.redfin.com/NH/Conway/10-Lamp-St-03818/home/88124264,PrimeMLS,4976599,N,Y,43.9932366,-71.1097476
MLS Listing,,Condo/Co-op,11 Bunker Ln Unit 3,Bartlett,NH,03838,349900,2,2.0,Bartlett,1035,,1983,20,338,298,Active,,,https://www.redfin.com/NH/Glen/11-Bunker-Ln-03838/unit-3/home/88022193,PrimeMLS,4976592,N,Y,44.1179377,-71.1866972
MLS Listing,,Vacant Land,16 Pollys Crossing Rd,Ossipee,NH,03864,2100000,,,Ossipee,,4621716,,20,,,Active,,,https://www.redfin.com/NH/Ossipee/16-03864/home/188326659,PrimeMLS,4976565,N,Y,43.70198351268074,-71.1315810343933
MLS Listing,,Single Family Residential,25 Rocky Hollow Ln,Bartlett,NH,03812,749000,3,3.0,Bartlett,2704,52272,2001,20,277,,Active,,,https://www.redfin.com/NH/Bartlett/25-Rocky-Hollow-LN-03812/home/188325351,PrimeMLS,4976556,N,Y,44.104926849336024,-71.20552481155394
MLS Listing,,Single Family Residential,245 Ridge,Eaton,NH,03832,2799000,6,6.5,Eaton,11266,2138796,2008,20,248,,Active,,,https://www.redfin.com/NH/Eaton/245-Ridge-Rd-03832/home/81562044,MLS PIN,73176575,N,Y,43.924103,-71.0944466
MLS Listing,,Single Family Residential,152 W Main St,Conway,NH,03818,297900,3,1.5,Conway,1236,7405,1910,21,241,,Active,,,https://www.redfin.com/NH/Conway/152-W-Main-St-03818/home/103014610,PrimeMLS,4976372,N,Y,43.9761898,-71.1318316
MLS Listing,,Single Family Residential,28 Garmish Rd,Conway,NH,03818,495000,3,2.0,Conway,1872,23958,2004,21,264,142,Active,,,https://www.redfin.com/NH/Conway/28-Garmish-Rd-03818/home/103012643,PrimeMLS,4976328,N,Y,43.931259,-71.107334
MLS Listing,,Single Family Residential,31 Juniper Way,Jackson,NH,03846,419000,2,1.5,Jackson,754,20908,1962,22,556,,Active,,,https://www.redfin.com/NH/Jackson/31-Juniper-Way-03846/home/88054287,PrimeMLS,4976250,N,Y,44.145258,-71.166883
MLS Listing,,Single Family Residential,78 Lang Pond Rd,Tuftonboro,NH,03816,1600000,2,1.0,Tuftonboro,1040,588060,1960,22,1538,,Active,,,https://www.redfin.com/NH/Tuftonboro/78-LANG-POND-Rd-03853/home/141403161,PrimeMLS,4976153,N,Y,43.622164601639845,-71.25808244445801
MLS Listing,,Mobile/Manufactured Home,13 Piper Trl,Freedom,NH,03836,239000,1,1.0,Freedom,815,4791,1989,22,293,146,Active,,,https://www.redfin.com/NH/Freedom/13-Piper-Trl-03836/home/88260025,PrimeMLS,4976152,N,Y,43.7986569,-71.118799
MLS Listing,,Townhouse,E Ledge Ln Unit 3B,Bartlett,NH,03838,489900,3,2.5,Bartlett,2004,204732,1985,23,244,183,Active,,,https://www.redfin.com/NH/Glen/3-E-Ledge-Ln-03838/unit-3B/home/188204002,PrimeMLS,4976039,N,Y,44.1264873,-71.2147602
MLS Listing,,Single Family Residential,415 Gold Coast Dr,Wakefield,NH,03830,479900,2,1.5,Wakefield,2427,40075,1997,23,198,,Active,,,https://www.redfin.com/NH/East-Wakefield/415-Gold-Coast-Dr-03830/home/88108172,PrimeMLS,4976023,N,Y,43.657935,-71.003318
MLS Listing,,Vacant Land,46 Moultonboro Neck Rd,Moultonborough,NH,03254,159000,,,Moultonborough,,38332,,23,,,Active,,,https://www.redfin.com/NH/Moultonborough/46-Moultonboro-Neck-Rd-03254/home/96560483,PrimeMLS,4976011,N,Y,43.7198848,-71.4287807
MLS Listing,,Single Family Residential,1334 Chocorua Mtn. Hwy Lot 32 & 33,Tamworth,NH,03817,1100000,4,2.5,Tamworth,3577,1531569,1892,24,308,,Active,,,https://www.redfin.com/NH/Tamworth/1334-Chocorua-Mountain-Hwy-03875/unit-32-33/home/188201324,PrimeMLS,4976002,N,Y,43.9108341,-71.234881
MLS Listing,,Vacant Land,00 Gold Coast Dr,Wakefield,NH,03830,100000,,,Wakefield,,36154,,25,,,Active,,,https://www.redfin.com/NH/East-Wakefield/0-Gold-Coast-Dr-03830/home/188197881,PrimeMLS,4975965,N,Y,43.6503259,-70.995118
MLS Listing,,Vacant Land,160 Valley Rd,Ossipee,NH,03814,599000,,,Ossipee,,10018800,,26,,,Active,,,https://www.redfin.com/NH/Center-Ossipee/160-Valley-Rd-03814/home/88135032,MREIS,1575990,N,Y,43.7464983,-71.2129258
MLS Listing,,Single Family Residential,256 Chickville Rd,Ossipee,NH,03864,598000,2,1.0,Ossipee,1558,444311,1800,26,384,,Active,,,https://www.redfin.com/NH/Ossipee/256-Chickville-Rd-03864/home/88135907,PrimeMLS,4975797,N,Y,43.702375,-71.2002209
MLS Listing,,Vacant Land,26 Saint Mortiz Dr #10,Madison,NH,03849,62500,,,Madison,,72745,,26,,,Active,,,https://www.redfin.com/NH/Madison/26-Saint-Moritz-Dr-03849/unit-10/home/188191529,PrimeMLS,4975798,N,Y,43.939287,-71.1436049
MLS Listing,,Single Family Residential,9 Museum Lodges Dr,Tuftonboro,NH,03816,699000,1,1.0,Tuftonboro,555,113256,1944,26,1259,70,Active,,,https://www.redfin.com/NH/Tuftonboro/9-Museum-Lodges-Dr-03816/home/88222794,PrimeMLS,4975779,N,Y,43.616831,-71.2662859
MLS Listing,,Vacant Land,155 Locke Falls Rd,Tamworth,NH,03897,150000,,,Tamworth,,174240,,27,,,Active,,,https://www.redfin.com/NH/Tamworth/155-Locke-Falls-Rd-03886/home/188188323,PrimeMLS,4975765,N,Y,43.9018534,-71.3427532
MLS Listing,,Vacant Land,141 Locke Falls Rd,Tamworth,NH,03897,130000,,,Tamworth,,174240,,27,,,Active,,,https://www.redfin.com/NH/Tamworth/141-Locke-Falls-Rd-03886/home/188188314,PrimeMLS,4975764,N,Y,43.9018558,-71.343322
MLS Listing,,Single Family Residential,48 Sidetrack Rd,Conway,NH,03860,299900,4,1.0,Conway,1180,21344,1920,27,254,,Active,,,https://www.redfin.com/NH/North-Conway/48-Sidetrack-Rd-03860/home/96462255,PrimeMLS,4975762,N,Y,43.9971767,-71.1243022
MLS Listing,,Vacant Land,0 Dorrs Corner Rd #1,Ossipee,NH,03814,89500,,,Ossipee,,292287,,27,,,Active,,,https://www.redfin.com/NH/Center-Ossipee/0-Dorrs-Corner-Rd-03814/unit-1/home/188185192,PrimeMLS,4975712,N,Y,43.7293176,-71.1565247
MLS Listing,,Single Family Residential,319 Pine River Rd,Effingham,NH,03882,349000,3,2.0,Effingham,1493,210830,2023,27,234,,Active,,,https://www.redfin.com/NH/Effingham/319-Pine-River-Rd-03882/home/188182605,PrimeMLS,4975637,N,Y,43.7396942,-71.1062462
MLS Listing,,Single Family Residential,55 Mt. Surprise Rd,Bartlett,NH,03812,695000,3,2.0,Bartlett,2040,32670,1996,27,341,,Active,,,https://www.redfin.com/NH/Bartlett/55-Mt-Surprise-RD-03812/home/188181770,PrimeMLS,4975616,N,Y,44.07891628175867,-71.11923856572238
MLS Listing,,Single Family Residential,24 Friar Tuck Dr,Wakefield,NH,03830,449900,3,2.0,Wakefield,1248,33541,2023,27,360,25,Active,,,https://www.redfin.com/NH/East-Wakefield/24-Friar-Tuck-Dr-03830/home/188180675,PrimeMLS,4975587,N,Y,43.654669,-70.9907649
