SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,0 Fitchburg Rd Lot 1-3 Partial Lot Y,Greenville,NH,03048,450000,,,Greenville,,459558,,1,,,Active,,,https://www.redfin.com/NH/Greenville/0-Fitchburg-Rd-03048/unit-1-3-Partial-Lot-Y/home/188654840,PrimeMLS,4978393,N,Y,42.788513,-71.8020027
MLS Listing,,Single Family Residential,25 Glen Dr,Nashua,NH,03062,449900,3,2.5,Nashua,2190,11979,1970,1,205,,Active,,,https://www.redfin.com/NH/Nashua/25-Glen-Dr-03062/home/88088625,MLS PIN,73182066,N,Y,42.7324538,-71.4850366
MLS Listing,,Single Family Residential,640 Mast Rd,Goffstown,NH,03045,350000,3,3.0,Goffstown,1776,13939,1919,1,197,,Active,November-25-2023 11:00 AM,November-25-2023 01:00 PM,https://www.redfin.com/NH/Goffstown/640-Mast-RD-03045/home/175156141,PrimeMLS,4978324,N,Y,42.99553435829523,-71.51001202144623
MLS Listing,,Condo/Co-op,47 Dogwood Dr #208,Nashua,NH,03062,338000,2,2.0,Nashua,1150,,1986,1,294,516,Active,November-26-2023 12:00 PM,November-26-2023 02:00 PM,https://www.redfin.com/NH/Nashua/47-Dogwood-Dr-03062/unit-208/home/88076461,PrimeMLS,4978320,N,Y,42.7392153,-71.5060886
MLS Listing,,Condo/Co-op,21 Blackstone Ct,Merrimack,NH,03054,264900,1,1.5,Merrimack,1238,,1981,2,214,488,Active,November-25-2023 03:00 PM,November-25-2023 05:00 PM,https://www.redfin.com/NH/Merrimack/21-Blackstone-Ct-03054/home/108630280,PrimeMLS,4978309,N,Y,42.8761663,-71.4846551
MLS Listing,,Single Family Residential,385 Vinton St,Manchester,NH,03103,409000,3,1.0,Manchester,1493,26571,1900,2,274,,Active,,,https://www.redfin.com/NH/Manchester/385-Vinton-St-03103/home/88253260,PrimeMLS,4978284,N,Y,42.9698244,-71.443503
MLS Listing,,Single Family Residential,11 Sable Way,Manchester,NH,03102,725000,3,2.5,Manchester,2204,,2022,2,329,266,Active,,,https://www.redfin.com/NH/Manchester/11-Sable-WAY-Unknown/home/188637171,PrimeMLS,4978279,N,Y,43.002764307566366,-71.477295111084
MLS Listing,,Multi-Family (2-4 Unit),20 Crown St,Nashua,NH,03060,315000,5,2.0,Nashua,2138,5662,1900,2,147,,Active,,,https://www.redfin.com/NH/Nashua/20-Crown-St-03060/home/88084454,PrimeMLS,4978261,N,Y,42.76056,-71.4497149
MLS Listing,,Single Family Residential,1 Hassell Rd,Merrimack,NH,03054,539900,3,1.5,Merrimack,2472,52707,1977,2,218,,Active,,,https://www.redfin.com/NH/Merrimack/1-Hassell-Rd-03054/home/88139850,PrimeMLS,4978251,N,Y,42.8410726,-71.523733
MLS Listing,,Single Family Residential,39 Mystic St,Manchester,NH,03103,399900,4,2.0,Manchester,1240,10890,1954,2,323,,Active,,,https://www.redfin.com/NH/Manchester/39-Mystic-St-03103/home/88245340,PrimeMLS,4978239,N,Y,42.9620448,-71.4604329
MLS Listing,,Condo/Co-op,64 Dunbarton Rd Unit 1D,Manchester,NH,03102,174900,2,1.0,Manchester,645,,1978,2,271,275,Active,,,https://www.redfin.com/NH/Manchester/64-Dunbarton-Rd-03102/unit-1D/home/108657201,PrimeMLS,4978228,N,Y,43.0108553,-71.4803238
MLS Listing,,Townhouse,50 Edward J Roy Dr #12,Manchester,NH,03104,329000,2,1.5,Manchester,1040,,1986,2,316,324,Active,November-24-2023 02:00 PM,November-24-2023 04:00 PM,https://www.redfin.com/NH/Manchester/50-Edward-J-Roy-Dr-03104/unit-12/home/96588154,PrimeMLS,4978214,N,Y,43.0039721,-71.4225372
MLS Listing,,Single Family Residential,12 Carrie Dr,Merrimack,NH,03054,539900,2,2.0,Merrimack,1650,20908,2023,3,327,,Active,,,https://www.redfin.com/NH/Merrimack/12-Carrie-Dr-03054/home/65564328,PrimeMLS,4978194,N,Y,42.873327,-71.530661
MLS Listing,,Single Family Residential,8 Pomodoro Cir,Manchester,NH,03109,680000,4,2.5,Manchester,2100,10018,2019,4,324,,Active,,,https://www.redfin.com/NH/Manchester/8-Pomodoro-Cir-03109/home/148587850,PrimeMLS,4978176,N,Y,42.9619579,-71.4205823
MLS Listing,,Single Family Residential,5 Overlook Dr,Pelham,NH,03076,825000,5,3.5,Pelham,5196,211265,1988,4,159,,Active,November-26-2023 11:00 AM,November-26-2023 01:00 PM,https://www.redfin.com/NH/Pelham/5-Overlook-Dr-03076/home/60353593,PrimeMLS,4978158,N,Y,42.7457382,-71.3541159
MLS Listing,,Single Family Residential,2 Cranes Xing,Mont Vernon,NH,03057,819900,4,3.5,Mont Vernon,4032,110206,2003,4,203,,Active,,,https://www.redfin.com/NH/Mont-Vernon/2-Cranes-Xing-03057/home/88109342,PrimeMLS,4978156,N,Y,42.9073107,-71.6944726
MLS Listing,,Condo/Co-op,55 River Rd Unit 8D,Manchester,NH,03104,260000,2,1.5,Manchester,925,,1973,4,281,462,Active,,,https://www.redfin.com/NH/Manchester/55-River-Rd-03104/unit-8D/home/96584706,PrimeMLS,4978053,N,Y,43.0049225,-71.4678223
MLS Listing,,Single Family Residential,6 S Elmwood Rd,Hancock,NH,03449,425000,3,2.0,Hancock,1433,233481,1940,4,297,,Active,,,https://www.redfin.com/NH/Hancock/6-S-Elmwood-Rd-03449/home/88325793,PrimeMLS,4978146,N,Y,42.9726346,-71.9438701
MLS Listing,,Single Family Residential,174 Ledgewood Way,Manchester,NH,03104,275000,2,2.0,Manchester,1170,,2004,5,235,775,Active,,,https://www.redfin.com/NH/Manchester/174-Ledgewood-Way-03104/home/108658231,PrimeMLS,4978136,N,Y,42.9994601,-71.4038452
MLS Listing,,Condo/Co-op,32 Hollow Ridge Dr,Nashua,NH,03062,530000,2,2.0,Nashua,1840,,2014,5,288,250,Active,,,https://www.redfin.com/NH/Nashua/32-Hollow-Ridge-Dr-03062/home/88099581,PrimeMLS,4978132,N,Y,42.744773,-71.4972545
MLS Listing,,Single Family Residential,55 Shady Ln,Milford,NH,03055,469000,4,2.0,Milford,2089,16117,1988,5,225,,Active,,,https://www.redfin.com/NH/Milford/55-Shady-Ln-03055/home/96635909,PrimeMLS,4978118,N,Y,42.8444904,-71.6515524
MLS Listing,,Condo/Co-op,59 Ponemah Hill Rd Unit 2-110,Milford,NH,03055,250000,2,2.0,Milford,894,,2003,5,280,345,Active,,,https://www.redfin.com/NH/Milford/59-Ponemah-Hill-Rd-03055/unit-2-110/home/108626815,PrimeMLS,4978113,N,Y,42.8211099,-71.6331523
MLS Listing,,Mobile/Manufactured Home,23 Hazel St,Hollis,NH,03049,74900,3,1.0,Hollis,1077,,1970,5,70,566,Active,,,https://www.redfin.com/NH/Hollis/23-Hazel-St-03049/home/103032915,PrimeMLS,4978070,N,Y,42.7048023,-71.5538269
MLS Listing,,Single Family Residential,22-2 Broad St,Hollis,NH,04049,799000,4,2.5,Hollis,2190,87991,2024,5,365,,Active,,,https://www.redfin.com/NH/Hollis/22-Broad-St-03049/home/188597033,PrimeMLS,4978068,N,Y,42.7417087,-71.585366
MLS Listing,,Multi-Family (2-4 Unit),241 W Hancock St,Manchester,NH,03102,344500,3,2.0,Manchester,1738,5662,1880,5,198,,Active,,,https://www.redfin.com/NH/Manchester/241-W-Hancock-St-03102/home/96672585,PrimeMLS,4978067,N,Y,42.9787906,-71.4757479
MLS Listing,,Condo/Co-op,53 Cadogan Way #224,Nashua,NH,03062,422500,3,3.0,Nashua,1716,,1988,5,246,417,Active,,,https://www.redfin.com/NH/Nashua/53-Cadogan-Way-03062/unit-224/home/188596079,MLS PIN,73181375,N,Y,42.7089018,-71.4810488
MLS Listing,,Single Family Residential,26 Nathan Lord Rd,Amherst,NH,03031,725000,4,3.0,Amherst,4388,137214,1977,5,165,,Active,,,https://www.redfin.com/NH/Amherst/26-Nathan-Lord-Rd-03031/home/96661182,PrimeMLS,4978045,N,Y,42.8510394,-71.6249911
MLS Listing,,Condo/Co-op,53 Cadogan Way,Nashua,NH,03062,422500,3,3.0,Nashua,1716,,1988,5,246,417,Active,,,https://www.redfin.com/NH/Nashua/53-Cadogan-Way-03062/home/88097028,PrimeMLS,4978040,N,Y,42.7089018,-71.4810488
MLS Listing,,Townhouse,39 Bluestone Dr,Nashua,NH,03060,325000,2,1.5,Nashua,1268,,1983,5,256,425,Active,,,https://www.redfin.com/NH/Nashua/39-Bluestone-Dr-03060/home/88086497,PrimeMLS,4978037,N,Y,42.7185323,-71.4434167
MLS Listing,,Single Family Residential,94 Merrimack Rd,Amherst,NH,03031,699000,4,2.5,Amherst,2512,125452,2003,6,278,,Active,,,https://www.redfin.com/NH/Amherst/94-Merrimack-Rd-03031/home/109878224,PrimeMLS,4978025,N,Y,42.8379063,-71.5977786
MLS Listing,,Single Family Residential,158 Biron St,Manchester,NH,03102,379900,2,1.0,Manchester,1158,5227,1952,6,328,,Active,,,https://www.redfin.com/NH/Manchester/158-Biron-St-03102/home/88252933,PrimeMLS,4978019,N,Y,42.9926101,-71.4985066
MLS Listing,,Townhouse,3 Turnbuckle Ln #3,Merrimack,NH,03054,349900,2,2.0,Merrimack,1442,,1981,6,243,335,Active,,,https://www.redfin.com/NH/Merrimack/3-Turnbuckle-Ln-03054/unit-3/home/112898601,MLS PIN,73181219,N,Y,42.83705,-71.493101
MLS Listing,,Single Family Residential,265 Saint James Ave,Manchester,NH,03102,399900,3,2.0,Manchester,1724,9147,1968,6,232,,Active,,,https://www.redfin.com/NH/Manchester/265-Saint-James-Ave-03102/home/88250595,PrimeMLS,4977991,N,Y,42.9710238,-71.4906693
MLS Listing,,Single Family Residential,3 Swart St,Nashua,NH,03064,1195000,5,3.5,Nashua,4228,63597,1920,6,283,,Active,,,https://www.redfin.com/NH/Nashua/3-Swart-Ter-03064/home/88096326,PrimeMLS,4977985,N,Y,42.7778491,-71.4644666
MLS Listing,,Single Family Residential,1 Rogers St,Nashua,NH,03064,525000,5,3.0,Nashua,2190,7840,1890,6,240,,Active,,,https://www.redfin.com/NH/Nashua/1-Rogers-St-03064/home/88097152,PrimeMLS,4977978,N,Y,42.7706421,-71.4668619
MLS Listing,,Multi-Family (2-4 Unit),41 High St,Manchester,NH,03101,464900,4,3.0,Manchester,1818,4791,1890,6,256,,Active,,,https://www.redfin.com/NH/Manchester/41-High-St-03104/home/96673626,PrimeMLS,4977970,N,Y,42.9942748,-71.4587641
MLS Listing,,Condo/Co-op,10 Lexington Ct #10,Hudson,NH,03051,425000,2,1.5,Hudson,1096,,1999,6,388,179,Active,,,https://www.redfin.com/NH/Hudson/10-Lexington-Ct-03051/unit-10/home/109089920,MLS PIN,73181055,N,Y,42.7870122,-71.4428718
MLS Listing,,Condo/Co-op,10 Lexington Ct,Hudson,NH,03051,425000,2,1.5,Hudson,1250,,1999,6,340,179,Active,,,https://www.redfin.com/NH/Hudson/10-Lexington-Ct-03051/home/96529019,PrimeMLS,4977954,N,Y,42.7870122,-71.4428718
MLS Listing,,Single Family Residential,36 Maurice St,Manchester,NH,03103,360000,4,1.0,Manchester,1390,6969,1955,6,259,,Active,,,https://www.redfin.com/NH/Manchester/36-Maurice-St-03103/home/96476120,PrimeMLS,4977949,N,Y,42.9682378,-71.4419261
MLS Listing,,Single Family Residential,Foxberry Dr #37,New Boston,NH,03070,1100000,4,3.5,New Boston,4292,87555,2023,6,256,,Active,,,https://www.redfin.com/NH/New-Boston/37-Foxberry-Dr-03070/unit-37/home/188587760,PrimeMLS,4977944,N,Y,42.9746632,-71.6731252
MLS Listing,,Single Family Residential,173 Liberty Hill Rd,Bedford,NH,03110,493700,3,2.0,Bedford,1976,56628,1974,6,250,,Active,,,https://www.redfin.com/NH/Bedford/173-Liberty-Hill-Rd-03110/home/88191758,PrimeMLS,4977920,N,Y,42.928442,-71.5029121
MLS Listing,,Condo/Co-op,22 Colonial Sq,Peterborough,NH,03458,360000,2,2.0,Peterborough,2138,801503,1987,7,168,365,Active,,,https://www.redfin.com/NH/Peterborough/22-Colonial-Sq-03458/home/143933479,PrimeMLS,4977916,N,Y,42.910104,-71.935863
MLS Listing,,Condo/Co-op,2 Doveton Ln Unit A,Hudson,NH,03051,525000,2,2.5,Hudson,1560,,2007,7,337,215,Active,,,https://www.redfin.com/NH/Hudson/2-Doveton-Ln-03051/unit-A/home/103041994,MLS PIN,73180804,N,Y,42.7808696,-71.4508282
MLS Listing,,Single Family Residential,467 Dennison Pond Rd,Francestown,NH,03070,149900,1,1.0,Francestown,1056,87120,1964,7,142,,Active,,,https://www.redfin.com/NH/Francestown/467-Dennison-Pond-Rd-03043/home/88242878,PrimeMLS,4977893,N,Y,43.0069703,-71.7673683
MLS Listing,,Single Family Residential,7 S Main St,Brookline,NH,03033,499999,4,2.0,Brookline,1867,80150,1972,7,268,,Active,,,https://www.redfin.com/NH/Brookline/7-S-Main-St-03033/home/108668163,PrimeMLS,4977877,N,Y,42.724675,-71.658724
MLS Listing,,Single Family Residential,6 Davis Ct,Nashua,NH,03064,499000,3,1.5,Nashua,2163,8712,1941,7,231,,Active,,,https://www.redfin.com/NH/Nashua/6-Davis-Ct-03064/home/88081259,MLS PIN,73180732,N,Y,42.7682948,-71.4659971
MLS Listing,,Single Family Residential,245 Standish Ln Unit 187-10-19,Hudson,NH,03051,1072000,4,2.5,Hudson,3869,57063,,7,277,42,Active,November-25-2023 11:00 AM,November-25-2023 01:00 PM,https://www.redfin.com/NH/Hudson/245-Standish-Ln-03051/unit-187-10-19/home/184716674,PrimeMLS,4977855,N,Y,42.7597561,-71.3770884
MLS Listing,,Single Family Residential,1 Hampton Ln,Hudson,NH,03051,1200000,5,3.5,Hudson,3113,87120,2023,7,385,,Active,November-25-2023 11:00 AM,November-25-2023 03:00 PM,https://www.redfin.com/NH/Hudson/1-Hampton-Ln-03051/home/186108520,PrimeMLS,4977842,N,Y,42.8118849,-71.415859
MLS Listing,,Single Family Residential,29 Bedford St,Nashua,NH,03063,585000,3,2.5,Nashua,2322,13503,1988,7,252,,Active,November-25-2023 10:00 AM,November-25-2023 01:00 PM,https://www.redfin.com/NH/Nashua/29-Bedford-St-03063/home/88097364,PrimeMLS,4977816,N,Y,42.7634526,-71.5061582
MLS Listing,,Condo/Co-op,2 Henry David Dr #302,Nashua,NH,03062,439900,2,2.0,Nashua,1448,,2021,8,304,297,Active,,,https://www.redfin.com/NH/Nashua/2-Henry-David-Dr-03062/unit-302/home/173108269,PrimeMLS,4977770,N,Y,42.7357713,-71.4906813
MLS Listing,,Single Family Residential,73 Trolley Ln,Pelham,NH,03076,995000,4,3.5,Pelham,2846,90169,,8,350,,Active,,,https://www.redfin.com/NH/Pelham/73-Trolley-Ln-03076/home/188573013,PrimeMLS,4977767,N,Y,42.7552516,-71.2622983
MLS Listing,,Single Family Residential,5 Dutton Rd,Pelham,NH,03076,500000,3,1.5,Pelham,1875,143748,1962,8,267,,Active,,,https://www.redfin.com/NH/Pelham/5-Dutton-Rd-03076/home/88213778,PrimeMLS,4977726,N,Y,42.7255162,-71.3139844
MLS Listing,,Single Family Residential,5 Hazelwood Dr,Hudson,NH,03051,464900,4,2.0,Hudson,2016,52272,1970,8,231,,Active,,,https://www.redfin.com/NH/Hudson/5-Hazelwood-Dr-03051/home/88288295,MLS PIN,73180195,N,Y,42.7901669,-71.395967
MLS Listing,,Single Family Residential,0 Winslow Rd,Weare,NH,03281,564900,4,2.5,Weare,1900,167706,,8,297,,Active,,,https://www.redfin.com/NH/Weare/0-Winslow-Rd-03281/home/188567342,PrimeMLS,4977700,N,Y,43.1133516,-71.7816147
MLS Listing,,Single Family Residential,53 Lawrence Rd,Hudson,NH,03051,759000,3,2.5,Hudson,2478,55756,2007,8,306,,Active,November-25-2023 11:00 AM,November-25-2023 12:30 PM,https://www.redfin.com/NH/Hudson/53-Lawrence-Rd-03051/home/103043310,PrimeMLS,4977697,N,Y,42.7911083,-71.3724404
MLS Listing,,Single Family Residential,533 Mast Rd,Manchester,NH,03102,350000,4,1.0,Manchester,1452,12196,1890,8,241,,Active,,,https://www.redfin.com/NH/Manchester/533-Mast-Rd-03102/home/96622869,PrimeMLS,4977692,N,Y,42.9895943,-71.4980428
MLS Listing,,Single Family Residential,247 Reid Rd,Francestown,NH,03043,900000,4,3.5,Francestown,3668,975743,1981,9,245,,Active,,,https://www.redfin.com/NH/Francestown/247-Reid-Rd-03043/home/88243724,PrimeMLS,4977667,N,Y,42.9705664,-71.828682
MLS Listing,,Vacant Land,358-4 Lull Rd,Weare,NH,03281,110000,,,Weare,,220849,,9,,,Active,,,https://www.redfin.com/NH/Weare/358-Lull-Rd-03281/home/188553496,PrimeMLS,4977625,N,Y,43.0431119,-71.7397594
MLS Listing,,Single Family Residential,59 AMHERST St,Nashua,NH,03064,480000,4,2.0,Nashua,1795,6534,1900,9,267,,Active,,,https://www.redfin.com/NH/Nashua/59-Amherst-St-03064/home/88076021,PrimeMLS,4977610,N,Y,42.767385,-71.473408
MLS Listing,,Mobile/Manufactured Home,194 Buckley Rd #95,Weare,NH,03281,199000,1,1.0,Weare,1300,6969,1999,9,153,90,Active,,,https://www.redfin.com/NH/Weare/194-Buckley-Rd-03281/unit-95/home/88278613,PrimeMLS,4977606,N,Y,43.0720993,-71.7689151
MLS Listing,,Single Family Residential,89 Temple Rd,New Ipswich,NH,03071,349900,3,1.0,New Ipswich,1136,43560,1940,9,308,,Active,,,https://www.redfin.com/NH/New-Ipswich/89-Temple-Rd-03071/home/88126621,PrimeMLS,4977596,N,Y,42.762727,-71.846762
MLS Listing,,Vacant Land,0 Barrett St #0,Manchester,NH,03104,169500,,,Manchester,,10018,,10,,,Active,,,https://www.redfin.com/NH/Manchester/0-Barrett-St-03104/unit-0/home/188550031,PrimeMLS,4977574,N,Y,43.0167104,-71.4488264
MLS Listing,,Single Family Residential,16 Spartan Dr,Bedford,NH,03110,1150000,4,3.5,Bedford,4517,115434,1998,10,255,,Active,,,https://www.redfin.com/NH/Bedford/16-Spartan-Dr-03110/home/103025015,PrimeMLS,4977564,N,Y,42.9536106,-71.5878573
MLS Listing,,Single Family Residential,6 Shadwell Dr,Nashua,NH,03062,729900,4,2.5,Nashua,2888,,1968,11,253,,Active,,,https://www.redfin.com/NH/Nashua/6-Shadwell-Rd-03062/home/88084075,MLS PIN,73179735,N,Y,42.7233199,-71.4658116
MLS Listing,,Townhouse,5 Gaskell Dr Unit F,Nashua,NH,03063,499900,3,2.5,Nashua,1624,,2023,11,308,250,Active,,,https://www.redfin.com/NH/Nashua/5-Gaskell-DR-03063/unit-F/home/188544238,PrimeMLS,4977549,N,Y,42.7758,-71.513
MLS Listing,,Townhouse,5 Gaskell Dr Unit E,Nashua,NH,03063,489900,3,2.5,Nashua,1624,,2023,11,302,250,Active,,,https://www.redfin.com/NH/Nashua/5-Gaskell-DR-03063/unit-E/home/188544230,PrimeMLS,4977548,N,Y,42.7758,-71.513
MLS Listing,,Townhouse,5 Gaskell Dr Unit D,Nashua,NH,03063,489900,3,2.5,Nashua,1624,,2023,11,302,250,Active,,,https://www.redfin.com/NH/Nashua/5-Gaskell-DR-03063/unit-D/home/188544227,PrimeMLS,4977546,N,Y,42.7758,-71.513
MLS Listing,,Townhouse,5 Gaskell Dr Unit C,Nashua,NH,03063,489900,3,2.5,Nashua,1624,,2023,11,302,250,Active,,,https://www.redfin.com/NH/Nashua/5-Gaskell-DR-03063/unit-C/home/188544222,PrimeMLS,4977545,N,Y,42.7758,-71.513
MLS Listing,,Townhouse,5 Gaskell Dr Unit B,Nashua,NH,03063,489900,3,2.5,Nashua,1624,,2023,11,302,250,Active,,,https://www.redfin.com/NH/Nashua/5-Gaskell-DR-03063/unit-B/home/188544218,PrimeMLS,4977544,N,Y,42.7758,-71.513
MLS Listing,,Multi-Family (2-4 Unit),316 Manchester St,Manchester,NH,03103,449900,7,2.0,Manchester,4057,6098,1890,11,111,,Active,,,https://www.redfin.com/NH/Manchester/316-Manchester-St-03103/home/96673498,PrimeMLS,4977541,N,Y,42.9904138,-71.4539386
MLS Listing,,Single Family Residential,130 Erie St,Manchester,NH,03102,475000,3,1.5,Manchester,2132,10454,1996,11,223,,Active,,,https://www.redfin.com/NH/Manchester/130-Erie-St-03102/home/88251447,PrimeMLS,4977527,N,Y,42.9692513,-71.4853362
MLS Listing,,Mobile/Manufactured Home,11 York St,Nashua,NH,03063,140000,2,1.5,Nashua,720,,1972,11,194,463,Active,,,https://www.redfin.com/NH/Nashua/11-York-St-03063/home/88091831,PrimeMLS,4977508,N,Y,42.7946459,-71.5175541
MLS Listing,,Single Family Residential,24 Robinson Ln,Pelham,NH,03076,740000,4,2.5,Pelham,3300,63597,2013,12,224,,Active,,,https://www.redfin.com/NH/Pelham/24-Robinson-Ln-03076/home/60354429,PrimeMLS,4977502,N,Y,42.7575452,-71.2795559
MLS Listing,,Single Family Residential,10 Mountain Rd,Greenfield,NH,03047,549900,4,3.5,Greenfield,2963,304920,1860,12,186,,Active,,,https://www.redfin.com/NH/Greenfield/10-Mountain-Rd-03047/home/96484742,PrimeMLS,4977490,N,Y,42.909718,-71.842928
MLS Listing,,Single Family Residential,76 Moran Rd,Temple,NH,03084,749900,3,2.0,Temple,2021,229561,2023,12,371,,Active,,,https://www.redfin.com/NH/Temple/76-Moran-Rd-03084/home/183341415,PrimeMLS,4977406,N,Y,42.7902383,-71.8584134
MLS Listing,,Single Family Residential,64 Forest St,Manchester,NH,03102,344000,2,1.0,Manchester,950,10018,1920,13,362,,Active,,,https://www.redfin.com/NH/Manchester/64-Forest-St-03102/home/96490297,PrimeMLS,4977402,N,Y,42.9785938,-71.489139
MLS Listing,,Multi-Family (2-4 Unit),7-9 Morrill St,Nashua,NH,03060,439900,5,2.0,Nashua,2077,2613,1910,13,212,,Active,,,https://www.redfin.com/NH/Nashua/7-9th-St-03060/home/179747363,PrimeMLS,4977397,N,Y,42.7540796,-71.4820435
MLS Listing,,Townhouse,5 Putnam St,Nashua,NH,03061,459900,2,1.5,Nashua,1944,,2023,13,237,175,Active,,,https://www.redfin.com/NH/Nashua/5-Putnam-St-03064/home/188522122,PrimeMLS,4977394,N,Y,42.7684925,-71.4766582
MLS Listing,,Multi-Family (2-4 Unit),114 Jewett St,Manchester,NH,03103,549900,6,3.0,Manchester,2243,3920,1900,13,245,,Active,,,https://www.redfin.com/NH/Manchester/114-Jewett-St-03103/home/88245945,PrimeMLS,4977386,N,Y,42.9759051,-71.4383547
MLS Listing,,Single Family Residential,53 Musket Dr,Nashua,NH,03062,525000,3,1.5,Nashua,2001,38768,1979,13,262,,Active,,,https://www.redfin.com/NH/Nashua/53-Musket-Dr-03062/home/88077447,PrimeMLS,4977345,N,Y,42.7211678,-71.5108247
MLS Listing,,Single Family Residential,960 Clay St,Manchester,NH,03103,390000,3,2.0,Manchester,1411,7840,1900,13,276,,Active,,,https://www.redfin.com/NH/Manchester/960-Clay-St-03103/home/88245396,PrimeMLS,4977328,N,Y,42.9757236,-71.4385866
MLS Listing,,Single Family Residential,1 Georgetown Dr,Amherst,NH,03031,689000,4,2.5,Amherst,2948,41382,1970,13,234,,Active,,,https://www.redfin.com/NH/Amherst/1-Georgetown-Dr-03031/home/96445777,PrimeMLS,4977311,N,Y,42.8948366,-71.5992621
MLS Listing,,Single Family Residential,255 Linden St,Manchester,NH,03104,495000,3,2.5,Manchester,2409,8712,1950,13,205,,Active,,,https://www.redfin.com/NH/Manchester/255-Linden-St-03104/home/108653443,PrimeMLS,4977284,N,Y,43.0052979,-71.4505065
MLS Listing,,Single Family Residential,41 Indian Rock Rd,Bedford,NH,03110,949000,4,2.5,Bedford,3134,60548,2023,13,303,,Active,,,https://www.redfin.com/NH/Bedford/41-Indian-Rock-Rd-03110/home/188507093,PrimeMLS,4977243,N,Y,42.9466728,-71.5988714
