SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,870 Manktown Rd,Waldoboro,ME,04572,130000,,,Waldoboro,,1455775,,1,,,Active,,,https://www.redfin.com/ME/Waldoboro/870-Manktown-Rd-04572/home/188679626,MREIS,1578038,N,Y,44.138311,-69.315539
MLS Listing,,Single Family Residential,302 Townsend Ave,Boothbay Harbor,ME,04538,419000,4,2.0,Boothbay Harbor,1260,14810,1947,1,333,,Active,,,https://www.redfin.com/ME/Boothbay-Harbor/302-Townsend-Ave-04538/home/100221440,MREIS,1577987,N,Y,43.8684679,-69.6304396
MLS Listing,,Mobile/Manufactured Home,9 Old Trevett Rd,Boothbay,ME,04537,250000,3,2.0,Boothbay,1040,46173,1985,1,240,,Active,,,https://www.redfin.com/ME/Boothbay/9-Old-Trevett-Rd-04537/home/85246570,MREIS,1577950,N,Y,43.8726861,-69.642252
MLS Listing,,Single Family Residential,45 Harrington Rd,South Bristol,ME,04573,665000,3,2.0,South Bristol,2834,317988,2007,2,235,,Active,,,https://www.redfin.com/ME/Walpole/45-Harrington-Rd-04573/home/100109727,MREIS,1577922,N,Y,43.926544,-69.542946
MLS Listing,,Single Family Residential,11 Wall Point Rd,Boothbay Harbor,ME,04538,525000,2,2.0,Boothbay Harbor,1088,10890,1960,2,483,,Active,,,https://www.redfin.com/ME/Boothbay-Harbor/11-Wall-Point-Rd-04538/home/100221879,MREIS,1577869,N,Y,43.8512217,-69.6112171
MLS Listing,,Single Family Residential,39 Shady Ln,Wiscasset,ME,04578,300000,3,2.0,Wiscasset,1350,64033,2008,2,222,,Active,,,https://www.redfin.com/ME/Wiscasset/39-Shady-Ln-04578/home/85734950,MREIS,1577854,N,Y,43.966122,-69.717676
MLS Listing,,Single Family Residential,230 Flanders Corner Cor,Waldoboro,ME,04572,260000,3,2.5,Waldoboro,1992,185130,1993,2,131,,Active,,,https://www.redfin.com/ME/Waldoboro/230-Flanders-Corner-Rd-04572/home/97611727,MREIS,1577862,N,Y,44.181426,-69.40695
MLS Listing,,Single Family Residential,28 Cowboy Lane Ln,Whitefield,ME,04353,525000,3,2.5,Whitefield,1508,1476684,1982,3,348,,Active,,,https://www.redfin.com/ME/Whitefield/28-Cowboy-Ln-04353/home/100146650,MREIS,1577812,N,Y,44.254379,-69.571713
MLS Listing,,Vacant Land,Lot #7 Upland Rd,Wiscasset,ME,04578,46000,,,Wiscasset,,117612,,4,,,Active,,,https://www.redfin.com/ME/Wiscasset/Lot-7-Upland-Rd-04578/home/188610684,MREIS,1577795,N,Y,44.026651,-69.6554605
MLS Listing,,Single Family Residential,180 Ridge Rd,Newcastle,ME,04553,382000,4,2.0,Newcastle,2100,43995,1855,5,182,,Active,,,https://www.redfin.com/ME/Newcastle/180-Ridge-Rd-04553/home/66704260,MREIS,1577745,N,Y,44.0971311,-69.5602209
MLS Listing,,Mobile/Manufactured Home,1167 Middle Rd,Dresden,ME,04342,99900,2,1.0,Dresden,828,65340,,5,121,,Active,,,https://www.redfin.com/ME/Dresden/1167-Middle-Rd-04342/home/85813406,MREIS,1577744,N,Y,44.038169,-69.762632
MLS Listing,,Single Family Residential,31 Viking Way,Bristol,ME,04564,1950000,4,3.5,Bristol,2909,121967,2022,5,670,,Active,,,https://www.redfin.com/ME/Round-Pond/31-Viking-Way-04564/home/182165580,MREIS,1577729,N,Y,43.93435,-69.4540941
MLS Listing,,Single Family Residential,65 Depot St,Waldoboro,ME,04572,310000,2,1.0,Waldoboro,1008,15681,1934,6,308,,Active,,,https://www.redfin.com/ME/Waldoboro/65-Depot-St-04572/home/97610712,MREIS,1577654,N,Y,44.1038745,-69.3811826
MLS Listing,,Single Family Residential,309 State Route 129,South Bristol,ME,04573,2300000,4,4.0,South Bristol,3600,217800,2004,6,639,,Active,,,https://www.redfin.com/ME/Walpole/309-State-Route-129-04573/home/100110127,MREIS,1577632,N,Y,43.9760669,-69.5519947
MLS Listing,,Vacant Land,P/O 866 Genthner Rd,Waldoboro,ME,04572,195000,,,Waldoboro,,1435737,,6,,,Active,,,https://www.redfin.com/ME/Waldoboro/866-Genthner-Rd-04572/home/97611311,MREIS,1577584,N,Y,44.0674259,-69.4297287
MLS Listing,,Vacant Land,4 Hunts Meadow Rd,Whitefield,ME,04341,22900,,,Whitefield,,27007,,6,,,Active,,,https://www.redfin.com/ME/Whitefield/4-S-Hunts-Meadow-Rd-04353/home/188588227,MREIS,1577579,N,Y,44.2200456,-69.6585698
MLS Listing,,Single Family Residential,Lot 9 Foye Rd,Wiscasset,ME,04578,657000,3,2.0,Wiscasset,1703,57063,2023,7,386,,Active,,,https://www.redfin.com/ME/Wiscasset/9-Foye-Rd-04578/home/188584020,MREIS,1577514,N,Y,44.0302749,-69.6729507
MLS Listing,,Single Family Residential,30 Kehail Point Rd,Westport Island,ME,04578,985000,3,2.5,Westport Island,2524,130680,1989,7,390,42,Active,,,https://www.redfin.com/ME/Westport-Island/30-Kehail-Point-Rd-04578/home/66680260,MREIS,1577495,N,Y,43.8756471,-69.6993647
MLS Listing,,Single Family Residential,197 Mcneill Rd,Nobleboro,ME,04555,875000,3,2.0,Nobleboro,1812,392040,1960,7,483,,Active,,,https://www.redfin.com/ME/Nobleboro/197-McNeil-Rd-04555/home/100178017,MREIS,1577465,N,Y,44.1107718,-69.4587733
MLS Listing,,Single Family Residential,306 East Side Rd,Boothbay,ME,04571,2250000,6,5.0,Boothbay,4800,89297,1997,8,469,,Active,,,https://www.redfin.com/ME/Trevett/306-E-Side-Rd-04571/home/85763692,MREIS,1577415,N,Y,43.8888282,-69.6678684
MLS Listing,,Single Family Residential,650 N Nobleboro Rd,Waldoboro,ME,04572,175000,2,1.0,Waldoboro,1600,21344,1900,9,109,,Active,,,https://www.redfin.com/ME/Waldoboro/650-N-Nobleboro-Rd-04572/home/97610445,MREIS,1577320,N,Y,44.1317626,-69.4313743
MLS Listing,,Single Family Residential,Lot 7 Foye Rd,Wiscasset,ME,04578,704000,3,2.5,Wiscasset,2137,43995,2023,9,329,,Active,,,https://www.redfin.com/ME/Wiscasset/7-Foye-Rd-04578/home/85734911,MREIS,1577321,N,Y,44.0302888,-69.6729456
MLS Listing,,Mobile/Manufactured Home,115 Cross St,Waldoboro,ME,04572,165000,3,2.0,Waldoboro,1248,54450,1988,9,132,,Active,,,https://www.redfin.com/ME/Waldoboro/115-Cross-St-04572/home/97611947,MREIS,1577286,N,Y,44.1209416,-69.4046613
MLS Listing,,Single Family Residential,20 Shamrock Ln,Damariscotta,ME,04543,659000,3,2.0,Damariscotta,2013,82328,2003,12,327,48,Active,,,https://www.redfin.com/ME/Damariscotta/20-Shamrock-Ln-04543/home/70105229,MREIS,1577156,N,Y,44.0351408,-69.4859148
MLS Listing,,Vacant Land,Lot 6 Whale Rock Rd,Boothbay,ME,04537,600000,,,Boothbay,,1672704,,13,,,Active,,,https://www.redfin.com/ME/Boothbay/Lot-6-Whale-Rock-RD-Unknown/home/188519075,MREIS,1577097,N,Y,43.8762865,-69.6337364
MLS Listing,,Vacant Land,Lot 16 Evergreen Dr,Boothbay,ME,04537,45000,,,Boothbay,,94089,,14,,33,Active,,,https://www.redfin.com/ME/Boothbay/16-Evergreen-Dr-04537/home/188502320,MREIS,1577009,N,Y,43.8910044,-69.6098492
MLS Listing,,Single Family Residential,25 Little Rd,Bristol,ME,04539,375000,3,2.0,Bristol,1540,88426,2015,15,244,,Active,,,https://www.redfin.com/ME/Bristol/25-Little-Rd-04539/home/97602964,MREIS,1576907,N,Y,43.9607488,-69.4775039
MLS Listing,,Vacant Land,40 Hisler Mountain Rd,Somerville,ME,04348,159900,,,Somerville,,7535880,,15,,,Active,,,https://www.redfin.com/ME/Somerville/40-Hisler-Mountain-Rd-04348/home/188479187,MREIS,1576895,N,Y,44.3043186,-69.4593757
MLS Listing,,Single Family Residential,641 Waldoboro Rd,Jefferson,ME,04348,419000,4,1.5,Jefferson,1535,492228,1973,16,273,,Active,,,https://www.redfin.com/ME/Jefferson/641-Waldoboro-Rd-04348/home/100024268,MREIS,1576752,N,Y,44.1790798,-69.4336012
MLS Listing,,Single Family Residential,567-569 River Rd,Newcastle,ME,04553,450000,4,3.0,Newcastle,3248,74052,1985,17,139,,Active,,,https://www.redfin.com/ME/Newcastle/567-River-Rd-04553/home/146312868,MREIS,1574971,N,Y,44.0000429,-69.5612011
MLS Listing,,Vacant Land,15.2 Mt. Hunger Rd W,Edgecomb,ME,04556,75000,,,Edgecomb,,126324,,19,,,Active,,,https://www.redfin.com/ME/Edgecomb/15-2-Mount-Hunger-Rd-W-04556/home/188372902,MREIS,1576604,N,Y,43.9873803,-69.6008837
MLS Listing,,Single Family Residential,845 State Route 129,South Bristol,ME,04573,565000,3,2.0,South Bristol,1893,71874,2012,19,298,,Active,,,https://www.redfin.com/ME/Walpole/845-State-Route-129-04573/home/100110633,MREIS,1576601,N,Y,43.9278051,-69.546454
MLS Listing,,Condo/Co-op,574 Main St #114,Damariscotta,ME,04543,249000,2,1.0,Damariscotta,1124,137649,1987,21,222,290,Active,,,https://www.redfin.com/ME/Damariscotta/574-Main-St-04543/unit-114/home/164458143,MREIS,1576382,N,Y,44.0433511,-69.5102746
MLS Listing,,Single Family Residential,160 Turner Rd,Bremen,ME,04551,485000,3,2.0,Bremen,2228,217800,1906,21,218,,Active,,,https://www.redfin.com/ME/Bremen/160-Turner-Rd-04551/home/97720956,MREIS,1576328,N,Y,44.0331216,-69.4304845
MLS Listing,,Single Family Residential,40 Paradise Rd,Bristol,ME,04554,300000,3,2.5,Bristol,1125,10890,1966,22,267,,Active,,,https://www.redfin.com/ME/New-Harbor/40-Paradise-Rd-04554/home/97600623,MREIS,1576281,N,Y,43.8776497,-69.5136168
MLS Listing,,Single Family Residential,5 Medomak Ter,Waldoboro,ME,04572,420000,4,3.0,Waldoboro,2600,8712,1850,22,162,,Active,,,https://www.redfin.com/ME/Waldoboro/5-Medomak-Ter-04572/home/66665935,MREIS,1571620,N,Y,44.0949964,-69.3790879
MLS Listing,,Single Family Residential,328 Medomak Rd,Bremen,ME,04551,1600000,5,2.5,Bremen,1560,98010,1998,23,1026,,Active,,,https://www.redfin.com/ME/Bremen/328-Medomak-Rd-04551/home/97721136,MREIS,1576206,N,Y,43.9956545,-69.407345
MLS Listing,,Single Family Residential,103 Snowball hill road Rd,Bristol,ME,04554,349000,2,2.0,Bristol,1175,28749,1950,23,297,,Active,,,https://www.redfin.com/ME/New-Harbor/103-Snowball-Hill-Rd-04554/home/97603640,MREIS,1576194,N,Y,43.8739123,-69.5076602
MLS Listing,,Vacant Land,0 Montgomery Rd,Boothbay Harbor,ME,04538,99900,,,Boothbay Harbor,,78408,,23,,38,Active,,,https://www.redfin.com/ME/Boothbay-Harbor/0-Montgomery-Rd-04538/home/183148962,MREIS,1576172,N,Y,43.8583095,-69.6230308
MLS Listing,,Single Family Residential,458 Wiscasset Rd,Boothbay,ME,04537,269000,3,1.0,Boothbay,912,43560,1960,26,295,,Active,,,https://www.redfin.com/ME/Boothbay/458-Wiscasset-Rd-04537/home/85764543,MREIS,1575997,N,Y,43.9107113,-69.6152171
MLS Listing,,Single Family Residential,186 River Rd,Edgecomb,ME,04556,415000,2,1.5,Edgecomb,3487,261360,1990,26,119,,Active,,,https://www.redfin.com/ME/Edgecomb/186-River-Rd-04556/home/99981871,MREIS,1576008,N,Y,43.9479645,-69.5989198
MLS Listing,,Vacant Land,Lot 2 Fieldstone Ests,Dresden,ME,04342,52000,,,Dresden,,69696,,27,,50,Active,,,https://www.redfin.com/ME/Dresden/Lot-2-Fieldstone-ESTS-04342/home/188185382,MREIS,1575936,N,Y,44.1070945,-69.7242215
MLS Listing,,Single Family Residential,254 Cape Newagen Rd,Southport,ME,04576,3800000,5,4.5,Southport,4280,261360,1847,28,888,,Active,,,https://www.redfin.com/ME/Southport/254-Cape-Newagen-Rd-04576/home/100282049,MREIS,1575861,N,Y,43.8247077,-69.6542821
MLS Listing,,Single Family Residential,708 Benner Rd,Bristol,ME,04539,495000,3,1.5,Bristol,2048,492228,2000,30,242,,Active,,,https://www.redfin.com/ME/Bristol/708-Benner-Rd-04539/home/97600770,MREIS,1575653,N,Y,44.0043993,-69.488593
MLS Listing,,Vacant Land,Lot C Middle Rd,Dresden,ME,04342,189900,,,Dresden,,479160,,30,,,Active,,,https://www.redfin.com/ME/Dresden/Lot-C-Middle-Rd-04342/home/188158254,MREIS,1575623,N,Y,44.0645314,-69.7593723
MLS Listing,,Single Family Residential,263 Colby Road Rd,Somerville,ME,04348,274900,2,1.0,Somerville,864,188614,1999,32,318,,Active,,,https://www.redfin.com/ME/Somerville/263-S-Colby-Rd-04348/home/100246548,MREIS,1573264,N,Y,44.337263,-69.4960022
MLS Listing,,Single Family Residential,160 Birch Point Rd,Wiscasset,ME,04578,395000,3,2.0,Wiscasset,1231,47916,2023,32,321,,Active,,,https://www.redfin.com/ME/Wiscasset/160-Birch-Point-Rd-04578/home/85734147,MREIS,1575107,N,Y,43.9794981,-69.6873884
MLS Listing,,Single Family Residential,97 Pittston Rd,Whitefield,ME,04353,345000,3,1.0,Whitefield,1108,187308,2023,33,311,,Active,,,https://www.redfin.com/ME/Whitefield/97-Pittston-Rd-04353/home/188138989,MREIS,1575484,N,Y,44.1690767,-69.6318319
MLS Listing,,Single Family Residential,15 Fox Run Rd,Westport Island,ME,04578,389900,3,2.0,Westport Island,1880,65340,1993,33,207,,Active,,,https://www.redfin.com/ME/Westport-Island/15-Fox-Run-Rd-04578/home/100252061,MREIS,1575475,N,Y,43.968021,-69.671211
MLS Listing,,Mobile/Manufactured Home,100 Washington Rd,Waldoboro,ME,04572,275000,3,1.5,Waldoboro,1152,78408,1983,34,239,,Active,,,https://www.redfin.com/ME/Waldoboro/100-Washington-Rd-04572/home/97611262,MREIS,1575315,N,Y,44.106133,-69.367983
MLS Listing,,Vacant Land,Lot #2 Turner Ridge Rd,Somerville,ME,04348,45000,,,Somerville,,348480,,35,,,Active,,,https://www.redfin.com/ME/Somerville/Lot-2-Turner-Ridge-Rd-Unknown/home/188106508,MREIS,1575234,N,Y,44.3276832,-69.4720977
MLS Listing,,Single Family Residential,13 Martin Rd,Jefferson,ME,04348,549000,3,2.0,Jefferson,2024,94089,1970,36,271,,Active,,,https://www.redfin.com/ME/Jefferson/13-Martin-Rd-04348/home/100024829,MREIS,1575136,N,Y,44.207629,-69.446397
MLS Listing,,Single Family Residential,33 Stonewyck Ln,Damariscotta,ME,04543,599999,3,2.5,Damariscotta,3144,47916,1993,36,191,,Active,,,https://www.redfin.com/ME/Damariscotta/33-Stonewyck-Ln-04543/home/97694766,MREIS,1575134,N,Y,44.015407,-69.5345535
MLS Listing,,Single Family Residential,3 Bridge View Ln,Bristol,ME,04554,665000,3,2.0,Bristol,2200,78408,1988,37,302,,Active,,,https://www.redfin.com/ME/New-Harbor/3-Bridge-View-Ln-04554/home/97602198,MREIS,1575012,N,Y,43.8719861,-69.4942299
MLS Listing,,Vacant Land,0 School House Rd,Bristol,ME,04539,100000,,,Bristol,,174240,,37,,,Active,,,https://www.redfin.com/ME/Bristol/0-School-House-RD-04539/home/188089045,MREIS,1575001,N,Y,43.9626473,-69.4948366
MLS Listing,,Mobile/Manufactured Home,363 Mills Rd,Whitefield,ME,04353,169900,3,2.0,Whitefield,960,30491,1995,37,177,,Active,,,https://www.redfin.com/ME/Whitefield/363-Mills-Rd-04353/home/100146171,MREIS,1574979,N,Y,44.240863,-69.5660778
MLS Listing,,Single Family Residential,58 Townsend Ave,Boothbay Harbor,ME,04538,665000,5,2.5,Boothbay Harbor,2236,7405,,39,297,,Active,,,https://www.redfin.com/ME/Boothbay-Harbor/58-Townsend-Ave-04538/home/106948776,MREIS,1574872,N,Y,43.8534699,-69.6269142
MLS Listing,,Single Family Residential,48 Sand Cove Rd,South Bristol,ME,04568,1500000,3,1.0,South Bristol,1200,28749,1973,40,1250,,Active,,,https://www.redfin.com/ME/South-Bristol/48-Sand-Cove-Rd-04568/home/100109811,MREIS,1574843,N,Y,43.8416708,-69.5564018
MLS Listing,,Single Family Residential,501 Bremen Rd,Waldoboro,ME,04572,419000,3,1.0,Waldoboro,1498,172062,1790,41,280,,Active,,,https://www.redfin.com/ME/Waldoboro/501-Bremen-Rd-04572/home/80436445,MREIS,1574738,N,Y,44.0843058,-69.3940569
